PrDM	T090C	T190C	C0S/m	C1S/m	Par	Sbeox0Mm/Kg	Sal11	C2-C1S/m	T2-T190C	CStarTr0	Latitude	Longitude	FlECO-AFL	ModError	T2-T190C	Sal00	Sal11	SecS-priS	C2-C1S/m	DepSM	Sal00	Sal11	Sigma-t00	Sigma-t00	T2-T190C	C2-C1S/m	SecS-priS	Flag
98.009	-1.2988	-1.2979	2.728165	2.727976	7.38E-01	268.69	34.0455	-0.000188	0.0009	96.4733	-68.82426	-77.05248	-0.0345	0	0.0009	34.0493	34.0456	-0.0036	-0.000189	97	34.0493	34.0456	27.3933	27.3933	0.0009	-0.000189	-0.0036	0.00E+00
99.019	-1.3442	-1.3424	2.724661	2.724555	7.02E-01	268.725	34.0499	-0.000111	0.0019	96.4291	-68.82428	-77.05248	-0.027	0	0.0019	34.0522	34.0486	-0.0037	-0.000106	98	34.0522	34.0486	27.3971	27.3971	0.0019	-0.000107	-0.0037	0.00E+00
100.03	-1.3565	-1.3546	2.724021	2.723886	6.75E-01	270.662	34.0542	-0.000135	0.0019	96.4792	-68.82428	-77.0525	-0.0295	0	0.0019	34.0567	34.0527	-0.004	-0.000135	99	34.0567	34.0527	27.4012	27.4012	0.0019	-0.000135	-0.004	0.00E+00
101.04	-1.4877	-1.4819	2.713652	2.713792	6.55E-01	272.612	34.0633	0.000127	0.0058	96.4504	-68.82428	-77.0525	-0.0086	0	0.0059	34.0628	34.058	-0.0049	0.000141	100	34.0628	34.058	27.4102	27.4102	0.0059	0.00014	-0.0049	0.00E+00
102.051	-1.5309	-1.5301	2.709521	2.709321	6.36E-01	273.499	34.0562	-0.000197	0.0009	96.4559	-68.82428	-77.05251	-0.0306	0	0.0009	34.0544	34.0506	-0.0037	-0.0002	101	34.0544	34.0506	27.4047	27.4047	0.0009	-0.000201	-0.0037	0.00E+00
103.062	-1.4925	-1.4995	2.712764	2.712269	6.14E-01	271.075	34.0589	-0.000473	-0.0069	96.4952	-68.82428	-77.05252	-0.005	0	-0.0069	34.0547	34.0558	0.0014	-0.000495	102	34.0547	34.0558	27.4038	27.4038	-0.0069	-0.000494	0.0014	0.00E+00
104.072	-1.4113	-1.4119	2.720819	2.720584	5.93E-01	270.138	34.0697	-0.000235	-0.0006	96.5014	-68.82428	-77.05254	-0.0359	0	-0.0006	34.0726	34.07	-0.0026	-0.000236	103	34.0726	34.07	27.4158	27.4158	-0.0006	-0.000236	-0.0026	0.00E+00
105.083	-1.4302	-1.43	2.719373	2.719143	5.75E-01	270.421	34.0705	-0.000233	0.0002	96.5082	-68.82428	-77.05254	-0.0352	0	0.0002	34.0735	34.0701	-0.0034	-0.00023	104	34.0735	34.0701	27.4172	27.4172	0.0002	-0.00023	-0.0034	0.00E+00
106.094	-1.4504	-1.4498	2.718306	2.718199	5.56E-01	272.275	34.08	-0.00011	0.0007	96.4922	-68.82428	-77.05255	-0.0356	0	0.0007	34.0813	34.079	-0.0023	-0.000107	105	34.0813	34.079	27.4241	27.4241	0.0007	-0.000107	-0.0023	0.00E+00
107.104	-1.5213	-1.5204	2.712655	2.712501	5.34E-01	274.098	34.0836	-0.000155	0.0008	96.5104	-68.8243	-77.05256	-0.0339	0	0.0008	34.0835	34.0805	-0.0031	-0.000154	106	34.0835	34.0805	27.4281	27.4281	0.0008	-0.000154	-0.0031	0.00E+00
108.115	-1.5823	-1.5803	2.707884	2.707727	5.10E-01	274.412	34.0867	-0.000161	0.002	96.5099	-68.8243	-77.05257	-0.0337	0	0.002	34.0867	34.0822	-0.0045	-0.000156	107	34.0867	34.0822	27.4324	27.4324	0.002	-0.000156	-0.0045	0.00E+00
109.126	-1.5876	-1.5875	2.707588	2.70736	4.85E-01	274.457	34.0882	-0.000228	0.0002	96.5134	-68.8243	-77.05258	-0.0348	0	0.0002	34.0881	34.0847	-0.0034	-0.000229	108	34.0881	34.0847	27.4337	27.4337	0.0002	-0.000229	-0.0034	0.00E+00
110.137	-1.5945	-1.5938	2.7074	2.707216	4.66E-01	274.725	34.0922	-0.000184	0.0007	96.5464	-68.8243	-77.05258	-0.0367	0	0.0007	34.0927	34.0893	-0.0034	-0.000184	109	34.0927	34.0893	27.4377	27.4377	0.0007	-0.000184	-0.0034	0.00E+00
111.147	-1.6132	-1.6129	2.706093	2.705885	4.53E-01	275.462	34.0951	-0.000208	0.0002	96.5447	-68.8243	-77.0526	-0.068	0	0.0002	34.0953	34.0922	-0.0031	-0.000207	110	34.0953	34.0922	27.4403	27.4403	0.0002	-0.000207	-0.0031	0.00E+00
112.158	-1.6333	-1.6337	2.704865	2.704643	4.42E-01	276.085	34.1012	-0.000221	-0.0003	96.5492	-68.8243	-77.0526	-0.0705	0	-0.0003	34.1007	34.098	-0.0027	-0.000222	111	34.1007	34.098	27.4453	27.4453	-0.0003	-0.000222	-0.0027	0.00E+00
113.169	-1.6571	-1.657	2.702965	2.70277	4.31E-01	276.459	34.1018	-0.000195	0.0001	96.5397	-68.8243	-77.0526	-0.0437	0	0.0001	34.101	34.0982	-0.0028	-0.000196	112	34.101	34.0982	27.4462	27.4462	0.0001	-0.000196	-0.0028	0.00E+00
114.179	-1.6703	-1.6701	2.701915	2.701681	4.19E-01	276.713	34.101	-0.000232	0.0002	96.5298	-68.8243	-77.05261	-0.0654	0	0.0002	34.1009	34.0974	-0.0035	-0.000234	113	34.1009	34.0974	27.4465	27.4465	0.0002	-0.000234	-0.0035	0.00E+00
115.19	-1.6702	-1.6694	2.702061	2.701899	4.08E-01	276.801	34.102	-0.000165	0.0008	96.5534	-68.8243	-77.05262	-0.0744	0	0.0008	34.1022	34.099	-0.0032	-0.000162	114	34.1022	34.099	27.4475	27.4475	0.0008	-0.000162	-0.0033	0.00E+00
116.201	-1.6756	-1.6751	2.701817	2.701613	3.93E-01	276.862	34.1037	-0.000204	0.0005	96.5508	-68.8243	-77.05262	-0.0734	0	0.0005	34.1044	34.101	-0.0034	-0.000204	115	34.1044	34.101	27.4495	27.4495	0.0005	-0.000204	-0.0034	0.00E+00
117.212	-1.6769	-1.6764	2.701848	2.701639	3.75E-01	276.778	34.1044	-0.000209	0.0005	96.5498	-68.8243	-77.05262	-0.0554	0	0.0005	34.1056	34.1022	-0.0034	-0.000209	116	34.1056	34.1022	27.4505	27.4505	0.0005	-0.000209	-0.0034	0.00E+00
118.222	-1.6754	-1.6751	2.702131	2.701916	3.58E-01	276.796	34.1054	-0.000216	0.0003	96.5696	-68.82432	-77.05264	-0.0609	0	0.0003	34.1072	34.1039	-0.0033	-0.000216	117	34.1072	34.1039	27.4518	27.4518	0.0003	-0.000216	-0.0033	0.00E+00
119.233	-1.6797	-1.6793	2.702053	2.701848	3.42E-01	276.742	34.1084	-0.000205	0.0004	96.5692	-68.82432	-77.05264	-0.06	0	0.0004	34.1104	34.107	-0.0033	-0.000205	118	34.1104	34.107	27.4544	27.4544	0.0004	-0.000205	-0.0033	0.00E+00
120.244	-1.6807	-1.6803	2.702174	2.701967	3.32E-01	276.63	34.1105	-0.000208	0.0003	96.5618	-68.82432	-77.05265	-0.0743	0	0.0003	34.1125	34.1093	-0.0033	-0.000207	119	34.1125	34.1093	27.4563	27.4563	0.0003	-0.000207	-0.0033	0.00E+00
121.254	-1.6843	-1.6839	2.702028	2.70182	3.22E-01	276.652	34.1119	-0.000208	0.0004	96.5775	-68.82432	-77.05266	-0.0415	0	0.0004	34.1141	34.1107	-0.0034	-0.000208	120	34.1141	34.1107	27.4576	27.4576	0.0004	-0.000208	-0.0034	0.00E+00
122.265	-1.6861	-1.6857	2.70194	2.701733	3.15E-01	276.494	34.112	-0.000206	0.0004	96.577	-68.82432	-77.05266	-0.0411	0	0.0004	34.1143	34.111	-0.0033	-0.000206	121	34.1143	34.111	27.4578	27.4578	0.0004	-0.000206	-0.0033	0.00E+00
123.276	-1.6862	-1.6859	2.701987	2.701778	3.07E-01	276.64	34.112	-0.000208	0.0003	96.5735	-68.82432	-77.05267	-0.072	0	0.0003	34.1144	34.1111	-0.0033	-0.000209	122	34.1144	34.1111	27.4579	27.4579	0.0003	-0.000209	-0.0033	0.00E+00
124.287	-1.6861	-1.6858	2.702041	2.701819	2.97E-01	276.675	34.1117	-0.000221	0.0003	96.571	-68.82432	-77.05268	-0.0601	0	0.0003	34.1144	34.111	-0.0034	-0.000222	123	34.1144	34.111	27.4579	27.4579	0.0003	-0.000222	-0.0034	0.00E+00
125.298	-1.6873	-1.687	2.702013	2.701795	2.88E-01	276.644	34.112	-0.000218	0.0003	96.5596	-68.82432	-77.05268	-0.0526	0	0.0003	34.1147	34.1113	-0.0034	-0.000218	124	34.1147	34.1113	27.4582	27.4582	0.0003	-0.000218	-0.0034	0.00E+00
126.308	-1.6886	-1.6882	2.701985	2.701772	2.76E-01	276.578	34.1124	-0.000213	0.0004	96.5668	-68.82432	-77.05268	-0.0728	0	0.0004	34.1152	34.1118	-0.0034	-0.000213	125	34.1152	34.1118	27.4586	27.4586	0.0004	-0.000213	-0.0034	0.00E+00
127.319	-1.69	-1.6896	2.701961	2.701758	2.64E-01	276.501	34.113	-0.000203	0.0004	96.5717	-68.82432	-77.05269	-0.0728	0	0.0004	34.1158	34.1125	-0.0033	-0.000203	126	34.1158	34.1125	27.4591	27.4591	0.0004	-0.000203	-0.0033	0.00E+00
128.33	-1.6952	-1.6947	2.701715	2.701518	2.55E-01	276.471	34.1149	-0.000197	0.0005	96.5727	-68.82432	-77.0527	-0.0499	0	0.0005	34.1177	34.1144	-0.0033	-0.000196	127	34.1177	34.1144	27.4608	27.4608	0.0005	-0.000196	-0.0033	0.00E+00
129.341	-1.702	-1.7016	2.701333	2.701118	2.50E-01	276.554	34.1168	-0.000215	0.0004	96.5713	-68.82434	-77.0527	-0.073	0	0.0004	34.1195	34.1161	-0.0034	-0.000214	128	34.1195	34.1161	27.4625	27.4625	0.0004	-0.000214	-0.0034	0.00E+00
130.351	-1.6942	-1.6939	2.702125	2.7019	2.45E-01	276.286	34.1178	-0.000225	0.0003	96.5538	-68.82434	-77.0527	-0.075	0	0.0003	34.121	34.1175	-0.0035	-0.000225	129	34.121	34.1175	27.4635	27.4635	0.0003	-0.000225	-0.0035	0.00E+00
131.362	-1.6915	-1.691	2.702484	2.702288	2.39E-01	276.447	34.1191	-0.000197	0.0005	96.5746	-68.82434	-77.05272	-0.0748	0	0.0005	34.1223	34.1189	-0.0033	-0.000196	130	34.1223	34.1189	27.4645	27.4645	0.0005	-0.000196	-0.0033	0.00E+00
132.373	-1.695	-1.694	2.702327	2.702152	2.32E-01	276.908	34.1202	-0.000175	0.0009	96.5748	-68.82434	-77.05273	-0.0741	0	0.0009	34.1234	34.1199	-0.0035	-0.000175	131	34.1234	34.1199	27.4655	27.4655	0.0009	-0.000175	-0.0035	0.00E+00
133.384	-1.713	-1.712	2.70091	2.700753	2.22E-01	277.516	34.1212	-0.000158	0.0011	96.5698	-68.82434	-77.05274	-0.0602	0	0.0011	34.1238	34.1204	-0.0034	-0.000157	132	34.1238	34.1204	27.4663	27.4663	0.0011	-0.000157	-0.0034	0.00E+00
134.395	-1.7176	-1.7173	2.700583	2.700373	2.12E-01	277.201	34.1214	-0.00021	0.0003	96.5758	-68.82434	-77.05274	-0.0556	0	0.0003	34.1238	34.1206	-0.0032	-0.000211	133	34.1238	34.1206	27.4664	27.4664	0.0003	-0.000211	-0.0032	0.00E+00
135.405	-1.7153	-1.715	2.700911	2.7007	2.03E-01	277.073	34.1225	-0.00021	0.0003	96.5915	-68.82434	-77.05276	-0.074	0	0.0003	34.1251	34.1219	-0.0032	-0.000211	134	34.1251	34.1219	27.4674	27.4674	0.0003	-0.000211	-0.0032	0.00E+00
136.416	-1.7131	-1.713	2.701252	2.701046	1.98E-01	277.67	34.1241	-0.000206	0.0002	96.5898	-68.82434	-77.05276	-0.0737	0	0.0002	34.1268	34.1237	-0.0031	-0.000207	135	34.1268	34.1237	27.4687	27.4687	0.0002	-0.000206	-0.0031	0.00E+00
137.427	-1.7192	-1.7191	2.700875	2.700665	1.92E-01	277.584	34.1254	-0.00021	0.0001	96.5894	-68.82434	-77.05276	-0.0799	0	0.0001	34.1278	34.1248	-0.003	-0.00021	136	34.1278	34.1248	27.4697	27.4697	0.0001	-0.00021	-0.003	0.00E+00
138.438	-1.7237	-1.7234	2.700581	2.70038	1.86E-01	277.294	34.1258	-0.0002	0.0003	96.5803	-68.82434	-77.05276	-0.0752	0	0.0003	34.1283	34.1252	-0.0031	-0.0002	137	34.1283	34.1252	27.4702	27.4702	0.0003	-0.000201	-0.0031	0.00E+00
139.449	-1.7163	-1.7161	2.701309	2.701087	1.83E-01	277.419	34.1263	-0.000221	0.0002	96.5972	-68.82434	-77.05276	-0.0792	0	0.0002	34.1293	34.126	-0.0033	-0.000222	138	34.1293	34.126	27.4708	27.4708	0.0002	-0.000222	-0.0033	0.00E+00
140.46	-1.7142	-1.7138	2.701631	2.701443	1.79E-01	277.328	34.1278	-0.000189	0.0004	96.5909	-68.82434	-77.05278	-0.0749	0	0.0004	34.1307	34.1276	-0.0031	-0.000188	139	34.1307	34.1276	27.4719	27.4719	0.0004	-0.000188	-0.0031	0.00E+00
141.47	-1.717	-1.7167	2.701466	2.701258	1.73E-01	277.345	34.128	-0.000207	0.0003	96.5995	-68.82434	-77.05279	-0.0701	0	0.0003	34.131	34.1278	-0.0032	-0.000208	140	34.131	34.1278	27.4722	27.4722	0.0003	-0.000208	-0.0032	0.00E+00
142.481	-1.7171	-1.717	2.701503	2.701298	1.67E-01	276.782	34.1282	-0.000204	0.0001	96.6036	-68.82434	-77.0528	-0.073	0	0.0001	34.1309	34.128	-0.003	-0.000205	141	34.1309	34.128	27.4722	27.4722	0.0001	-0.000205	-0.003	0.00E+00
143.492	-1.7083	-1.7084	2.702372	2.702153	1.63E-01	276.71	34.1292	-0.000218	-0.0001	96.6015	-68.82434	-77.0528	-0.0727	0	-0.0001	34.1323	34.1293	-0.0029	-0.000219	142	34.1323	34.1293	27.473	27.473	-0.0001	-0.000219	-0.0029	0.00E+00
144.503	-1.7042	-1.704	2.702889	2.70268	1.58E-01	276.587	34.1308	-0.000209	0.0002	96.5951	-68.82434	-77.0528	-0.0758	0	0.0002	34.1342	34.131	-0.0032	-0.000209	143	34.1342	34.131	27.4745	27.4745	0.0002	-0.000209	-0.0032	0.00E+00
145.514	-1.7005	-1.7002	2.703346	2.70311	1.53E-01	276.567	34.1317	-0.000234	0.0002	96.6023	-68.82434	-77.0528	-0.0727	0	0.0002	34.1355	34.132	-0.0035	-0.000235	144	34.1355	34.132	27.4755	27.4755	0.0002	-0.000235	-0.0035	0.00E+00
146.525	-1.6948	-1.6946	2.70396	2.703764	1.48E-01	276.02	34.1335	-0.000196	0.0002	96.5986	-68.82434	-77.05282	-0.0736	0	0.0002	34.1369	34.134	-0.003	-0.000196	145	34.1369	34.134	27.4765	27.4765	0.0002	-0.000196	-0.003	0.00E+00
147.536	-1.6884	-1.6885	2.704614	2.704366	1.45E-01	276.087	34.1341	-0.000246	-0.0001	96.5939	-68.82434	-77.05282	-0.0772	0	-0.0001	34.138	34.1347	-0.0033	-0.000248	146	34.138	34.1347	27.4772	27.4772	-0.0001	-0.000248	-0.0033	0.00E+00
148.547	-1.6797	-1.6796	2.705544	2.705327	1.41E-01	276.078	34.1363	-0.000217	0.0001	96.593	-68.82434	-77.05282	-0.0907	0	0.0001	34.1403	34.1372	-0.0032	-0.000217	147	34.1403	34.1372	27.4788	27.4788	0.0001	-0.000217	-0.0032	0.00E+00
149.557	-1.6736	-1.6743	2.706075	2.705811	1.37E-01	275.333	34.1363	-0.000263	-0.0007	96.5739	-68.82435	-77.05283	-0.0807	0	-0.0007	34.14	34.1371	-0.0029	-0.000264	148	34.14	34.1371	27.4784	27.4784	-0.0007	-0.000264	-0.0029	0.00E+00
150.568	-1.6553	-1.6561	2.707844	2.707538	1.32E-01	274.928	34.1384	-0.000304	-0.0008	96.5906	-68.82436	-77.05284	-0.0764	0	-0.0008	34.143	34.1396	-0.0033	-0.000306	149	34.143	34.1396	27.4803	27.4803	-0.0008	-0.000306	-0.0033	0.00E+00
151.579	-1.6522	-1.6519	2.708241	2.708055	1.28E-01	274.874	34.1402	-0.000187	0.0004	96.5959	-68.82436	-77.05284	-0.0767	0	0.0004	34.1443	34.1413	-0.003	-0.000186	150	34.1443	34.1413	27.4813	27.4813	0.0004	-0.000186	-0.003	0.00E+00
152.59	-1.6512	-1.6509	2.708402	2.708217	1.24E-01	274.809	34.1409	-0.000186	0.0003	96.5847	-68.82436	-77.05284	-0.0745	0	0.0003	34.1447	34.1419	-0.0029	-0.000185	151	34.1447	34.1419	27.4816	27.4816	0.0003	-0.000185	-0.0029	0.00E+00
153.601	-1.6479	-1.6477	2.708763	2.708549	1.20E-01	274.078	34.1413	-0.000215	0.0001	96.5453	-68.82436	-77.05286	-0.0697	0	0.0001	34.1453	34.1422	-0.0031	-0.000214	152	34.1453	34.1422	27.4819	27.4819	0.0001	-0.000214	-0.0031	0.00E+00
154.612	-1.6327	-1.632	2.710202	2.710021	1.17E-01	273.655	34.1426	-0.000181	0.0007	96.6013	-68.82436	-77.05286	-0.0773	0	0.0007	34.1472	34.1439	-0.0033	-0.00018	153	34.1472	34.1439	27.483	27.483	0.0007	-0.00018	-0.0033	0.00E+00
155.623	-1.6076	-1.6085	2.712426	2.712107	1.15E-01	273.123	34.1432	-0.000316	-0.0009	96.5897	-68.82436	-77.05286	-0.0755	0	-0.0009	34.1486	34.1452	-0.0034	-0.000319	154	34.1486	34.1452	27.4835	27.4835	-0.0009	-0.000319	-0.0034	0.00E+00
156.634	-1.5995	-1.5988	2.713293	2.713143	1.11E-01	272.738	34.1458	-0.000152	0.0006	96.5647	-68.82436	-77.05286	-0.074	0	0.0006	34.1507	34.1479	-0.0028	-0.00015	155	34.1507	34.1479	27.4849	27.4849	0.0006	-0.00015	-0.0028	0.00E+00
157.645	-1.5969	-1.596	2.713611	2.713469	1.09E-01	272.949	34.1466	-0.000145	0.001	96.4672	-68.82436	-77.05288	-0.0764	0	0.001	34.1515	34.1485	-0.0031	-0.000142	156	34.1515	34.1485	27.4856	27.4856	0.001	-0.000142	-0.0031	0.00E+00
158.656	-1.5875	-1.5883	2.714537	2.714273	1.06E-01	272.248	34.1483	-0.00026	-0.0008	96.585	-68.82436	-77.05288	-0.0727	0	-0.0008	34.1529	34.1502	-0.0027	-0.000264	157	34.1529	34.1502	27.4864	27.4864	-0.0008	-0.000264	-0.0027	0.00E+00
159.667	-1.5744	-1.5759	2.715737	2.71542	1.04E-01	270.312	34.1492	-0.000309	-0.0014	96.6018	-68.82436	-77.05288	-0.0754	0	-0.0015	34.1538	34.1512	-0.0027	-0.000316	158	34.1538	34.1512	27.4868	27.4868	-0.0015	-0.000317	-0.0027	0.00E+00
160.678	-1.5043	-1.5023	2.721819	2.721627	1.02E-01	268.825	34.1482	-0.000202	0.0019	96.5906	-68.82436	-77.0529	-0.0781	0	0.002	34.157	34.1521	-0.005	-0.000192	159	34.157	34.1521	27.4873	27.4873	0.002	-0.000192	-0.005	0.00E+00
161.688	-1.4662	-1.4671	2.725471	2.725199	1.00E-01	267.264	34.156	-0.000271	-0.0008	96.5965	-68.82436	-77.0529	-0.0765	0	-0.0008	34.1633	34.1605	-0.0028	-0.000273	160	34.1633	34.1605	27.4912	27.4912	-0.0008	-0.000273	-0.0028	0.00E+00
162.699	-1.4438	-1.4453	2.727601	2.727281	9.77E-02	266.431	34.1592	-0.000318	-0.0015	96.5993	-68.82436	-77.05291	-0.0753	0	-0.0015	34.1664	34.1637	-0.0027	-0.00032	161	34.1664	34.1637	27.4931	27.4931	-0.0015	-0.00032	-0.0027	0.00E+00
163.71	-1.4096	-1.4118	2.730647	2.730248	9.52E-02	264.844	34.1607	-0.000389	-0.0021	96.5886	-68.82436	-77.05292	-0.0736	0	-0.0021	34.1687	34.1656	-0.003	-0.000398	162	34.1687	34.1656	27.4938	27.4938	-0.0021	-0.000398	-0.003	0.00E+00
164.721	-1.4088	-1.4078	2.730957	2.73085	9.22E-02	265.055	34.1644	-0.000113	0.001	96.5495	-68.82436	-77.05292	-0.0716	0	0.001	34.1714	34.1687	-0.0027	-0.000107	163	34.1714	34.1687	27.496	27.496	0.001	-0.000107	-0.0027	0.00E+00
165.732	-1.4004	-1.4009	2.731717	2.731463	8.97E-02	265.347	34.1649	-0.000254	-0.0005	96.5253	-68.82436	-77.05294	-0.0705	0	-0.0005	34.1716	34.1687	-0.003	-0.000253	164	34.1717	34.1687	27.4959	27.4959	-0.0005	-0.000253	-0.003	0.00E+00
166.743	-1.3908	-1.392	2.732468	2.732193	8.72E-02	258.962	34.1647	-0.000278	-0.0016	96.5992	-68.82436	-77.05296	-0.0728	0	-0.0012	34.1704	34.1679	-0.002	-0.000275	165	34.1704	34.1679	27.4946	27.4946	-0.0012	-0.000275	-0.002	0.00E+00
167.754	-1.1682	-1.1752	2.751452	2.750617	8.49E-02	253.783	34.1629	-0.000815	-0.0065	96.5991	-68.82436	-77.05296	-0.076	0	-0.007	34.1763	34.1728	-0.0037	-0.000835	166	34.1764	34.1729	27.492	27.492	-0.007	-0.000835	-0.0037	0.00E+00
168.765	-1.0953	-1.0978	2.758887	2.758503	8.36E-02	252.557	34.1811	-0.00038	-0.0024	96.5942	-68.82436	-77.05297	-0.0748	0	-0.0025	34.1944	34.192	-0.0025	-0.000384	167	34.1944	34.192	27.504	27.504	-0.0025	-0.000384	-0.0025	0.00E+00
169.776	-1.0745	-1.0737	2.761346	2.76128	8.16E-02	252.439	34.1918	-0.000072	0.0007	96.5915	-68.82436	-77.05298	-0.0735	0	0.0008	34.2037	34.2019	-0.0018	-0.000066	168	34.2037	34.2019	27.5107	27.5107	0.0008	-0.000066	-0.0018	0.00E+00
170.787	-1.0714	-1.0719	2.761761	2.76154	8.02E-02	250.207	34.1939	-0.000225	-0.0005	96.5829	-68.82436	-77.05299	-0.0755	0	-0.0005	34.2052	34.2027	-0.0025	-0.000221	169	34.2052	34.2027	27.5118	27.5118	-0.0005	-0.000221	-0.0025	0.00E+00
171.798	-1.026	-1.0272	2.765755	2.76544	7.88E-02	247.103	34.1954	-0.000311	-0.0012	96.583	-68.82436	-77.053	-0.0737	0	-0.0012	34.2074	34.2045	-0.0029	-0.000315	170	34.2074	34.2045	27.512	27.512	-0.0012	-0.000315	-0.0029	0.00E+00
172.809	-0.9401	-0.9418	2.773438	2.773056	7.79E-02	245.395	34.2	-0.000382	-0.0017	96.5813	-68.82436	-77.053	-0.073	0	-0.0017	34.2138	34.2105	-0.0032	-0.000382	171	34.2138	34.2105	27.5139	27.5139	-0.0017	-0.000382	-0.0032	0.00E+00
173.82	-0.873	-0.8736	2.780028	2.779793	7.66E-02	244.215	34.2128	-0.000237	-0.0006	96.5786	-68.82436	-77.05301	-0.0773	0	-0.0006	34.2265	34.224	-0.0025	-0.000235	172	34.2265	34.224	27.5216	27.5216	-0.0006	-0.000235	-0.0025	0.00E+00
174.831	-0.8649	-0.8649	2.780838	2.780668	7.51E-02	242.742	34.2157	-0.000173	0	96.5797	-68.82436	-77.05302	-0.0772	0	0	34.2277	34.2254	-0.0023	-0.00017	173	34.2277	34.2254	27.5222	27.5222	0	-0.00017	-0.0023	0.00E+00
175.842	-0.8185	-0.8197	2.785005	2.784693	7.31E-02	240.695	34.2185	-0.000312	-0.0012	96.5661	-68.82436	-77.05304	-0.0739	0	-0.0012	34.231	34.2281	-0.0029	-0.000313	174	34.231	34.2281	27.523	27.523	-0.0012	-0.000313	-0.0029	0.00E+00
176.853	-0.7469	-0.7504	2.791766	2.791198	7.13E-02	238.027	34.2271	-0.000559	-0.0034	96.5794	-68.82436	-77.05305	-0.0763	0	-0.0035	34.2408	34.237	-0.0037	-0.000569	175	34.2408	34.237	27.5281	27.5281	-0.0035	-0.000569	-0.0037	0.00E+00
177.864	-0.6954	-0.6936	2.79669	2.796624	6.99E-02	236.511	34.2355	-0.00008	0.0018	96.5749	-68.82438	-77.05306	-0.0722	0	0.0019	34.2484	34.2454	-0.0031	-0.000066	176	34.2484	34.2454	27.532	27.532	0.0019	-0.000066	-0.0031	0.00E+00
178.875	-0.6671	-0.6672	2.799363	2.799223	6.80E-02	235.923	34.241	-0.000139	-0.0001	96.5779	-68.82438	-77.05306	-0.0707	0	-0.0001	34.2518	34.25	-0.0018	-0.00014	177	34.2518	34.25	27.5336	27.5336	-0.0001	-0.00014	-0.0018	0.00E+00
179.886	-0.6435	-0.6447	2.801546	2.801306	6.63E-02	231.833	34.2437	-0.000238	-0.0012	96.5702	-68.82438	-77.05307	-0.074	0	-0.0012	34.2539	34.2521	-0.0019	-0.00024	178	34.2539	34.2521	27.5343	27.5343	-0.0012	-0.00024	-0.0019	0.00E+00
180.897	-0.5806	-0.5882	2.806677	2.805808	6.47E-02	228.683	34.2396	-0.00081	-0.0075	96.5739	-68.82437	-77.05308	-0.0785	0	-0.0076	34.2513	34.2482	-0.0024	-0.000869	179	34.2513	34.2482	27.5295	27.5295	-0.0076	-0.000869	-0.0024	0.00E+00
181.908	-0.4272	-0.4135	2.821097	2.822151	6.42E-02	227.275	34.2565	0.000976	0.0136	96.5752	-68.82436	-77.05309	-0.0786	0	0.0137	34.2713	34.27	-0.0022	0.001055	180	34.2713	34.27	27.5388	27.5388	0.0137	0.001055	-0.0022	0.00E+00
182.919	-0.4139	-0.4265	2.82255	2.821331	6.28E-02	224.459	34.2623	-0.001181	-0.0125	96.5744	-68.82438	-77.0531	-0.0791	0	-0.0126	34.2752	34.2731	-0.0018	-0.001219	181	34.2752	34.2731	27.5413	27.5413	-0.0126	-0.001219	-0.0018	0.00E+00
183.931	-0.3616	-0.3565	2.827008	2.827194	6.13E-02	223.149	34.2609	0.000162	0.0049	96.5694	-68.82438	-77.0531	-0.0751	0	0.0051	34.2752	34.272	-0.0033	0.000186	182	34.2753	34.272	27.539	27.539	0.0051	0.000185	-0.0033	0.00E+00
184.942	-0.2948	-0.2958	2.833466	2.833232	6.07E-02	222.927	34.2723	-0.000231	-0.001	96.5668	-68.82438	-77.05311	-0.0751	0	-0.001	34.2859	34.2838	-0.002	-0.000235	183	34.2859	34.2838	27.5444	27.5444	-0.001	-0.000235	-0.002	0.00E+00
185.953	-0.3008	-0.3002	2.833472	2.833401	5.92E-02	221.812	34.2806	-0.000074	0.0006	96.559	-68.82438	-77.05312	-0.076	0	0.0006	34.292	34.2904	-0.0016	-0.000071	184	34.292	34.2904	27.5496	27.5496	0.0006	-0.000071	-0.0016	0.00E+00
186.964	-0.2847	-0.2852	2.834883	2.834689	5.77E-02	221.729	34.2812	-0.000194	-0.0005	96.5443	-68.82438	-77.05313	-0.0754	0	-0.0005	34.2921	34.2901	-0.002	-0.000194	185	34.2921	34.2901	27.549	27.549	-0.0005	-0.000194	-0.002	0.00E+00
187.975	-0.2552	-0.2562	2.837872	2.837648	5.73E-02	222.639	34.2878	-0.000222	-0.001	96.5459	-68.82438	-77.05314	-0.0742	0	-0.001	34.2983	34.2964	-0.0019	-0.000224	186	34.2983	34.2964	27.5525	27.5525	-0.001	-0.000224	-0.0019	0.00E+00
188.986	-0.2773	-0.2754	2.836897	2.836931	5.64E-02	223.002	34.3013	0.000029	0.0019	96.5425	-68.82438	-77.05314	-0.0728	0	0.0019	34.3094	34.3078	-0.0017	0.000035	187	34.3094	34.3078	27.5626	27.5626	0.0019	0.000035	-0.0017	0.00E+00
189.997	-0.2855	-0.2855	2.83633	2.836175	5.55E-02	223.557	34.3033	-0.000156	0.0001	96.5345	-68.82438	-77.05316	-0.0699	0	0.0001	34.3106	34.3084	-0.0022	-0.000155	188	34.3106	34.3084	27.5639	27.5639	0.0001	-0.000155	-0.0022	0.00E+00
