PrDM	T090C	T190C	C0S/m	C1S/m	Par	Sbeox0Mm/Kg	Sal11	C2-C1S/m	T2-T190C	CStarTr0	Latitude	Longitude	FlECO-AFL	ModError	T2-T190C	Sal00	Sal11	SecS-priS	C2-C1S/m	DepSM	Sal00	Sal11	Sigma-t00	Sigma-t00	T2-T190C	C2-C1S/m	SecS-priS	Flag
96.991	-1.7218	-1.7211	2.687993	2.68784	4.14E-02	297.901	33.9732	-0.000154	0.0008	95.9166	-67.77196	-69.94324	0.3377	0	0.0008	33.9772	33.9742	-0.003	-0.000153	96	33.9772	33.9742	27.3474	27.3474	0.0008	-0.000153	-0.003	0.00E+00
98.002	-1.7013	-1.7015	2.689931	2.689737	4.08E-02	297.242	33.9762	-0.000192	-0.0002	95.9315	-67.77196	-69.94324	0.3995	0	-0.0002	33.98	33.9776	-0.0025	-0.000194	97	33.98	33.9776	27.3491	27.3491	-0.0002	-0.000194	-0.0025	0.00E+00
99.013	-1.6879	-1.6875	2.691231	2.691072	3.98E-02	296.723	33.9781	-0.000159	0.0003	95.9398	-67.77196	-69.94324	0.383	0	0.0003	33.9821	33.9795	-0.0026	-0.000159	98	33.9821	33.9795	27.3504	27.3504	0.0003	-0.000159	-0.0026	0.00E+00
100.023	-1.6799	-1.6796	2.691975	2.691818	3.98E-02	295.928	33.979	-0.000158	0.0003	95.8607	-67.77196	-69.94324	0.2821	0	0.0003	33.9827	33.9802	-0.0025	-0.000157	99	33.9827	33.9802	27.3507	27.3507	0.0003	-0.000157	-0.0025	0.00E+00
101.034	-1.6262	-1.6268	2.696733	2.696538	3.92E-02	294.197	33.9821	-0.000193	-0.0006	95.7136	-67.77196	-69.94324	0.3753	0	-0.0006	33.9868	33.9847	-0.002	-0.000195	100	33.9868	33.9847	27.3525	27.3525	-0.0006	-0.000195	-0.002	0.00E+00
102.044	-1.6084	-1.6099	2.698545	2.698159	3.88E-02	291.984	33.9853	-0.00038	-0.0015	95.8463	-67.77196	-69.94324	0.3702	0	-0.0015	33.9909	33.9873	-0.0035	-0.000386	101	33.9909	33.9873	27.3554	27.3554	-0.0015	-0.000386	-0.0036	0.00E+00
103.055	-1.5213	-1.5224	2.706192	2.706025	3.82E-02	289.267	33.9911	-0.000166	-0.001	95.8722	-67.77196	-69.94324	0.3791	0	-0.0011	33.9967	33.9956	-0.0011	-0.000166	102	33.9967	33.9956	27.3576	27.3576	-0.0011	-0.000166	-0.0011	0.00E+00
104.065	-1.5038	-1.5036	2.708575	2.708403	3.78E-02	290.525	34.0022	-0.000173	0.0002	95.8086	-67.77196	-69.94324	0.4356	0	0.0002	34.009	34.0064	-0.0027	-0.000172	103	34.009	34.0064	27.367	27.367	0.0002	-0.000172	-0.0027	0.00E+00
105.076	-1.5652	-1.5646	2.703764	2.70359	3.76E-02	292.862	34.0077	-0.000176	0.0006	95.6983	-67.77196	-69.94324	0.4482	0	0.0006	34.012	34.0089	-0.0031	-0.000174	104	34.012	34.0089	27.3712	27.3712	0.0006	-0.000174	-0.0031	0.00E+00
106.087	-1.5859	-1.5863	2.702123	2.70192	3.77E-02	292.901	34.0096	-0.000199	-0.0004	95.7849	-67.77196	-69.94326	0.3985	0	-0.0004	34.0122	34.0099	-0.0023	-0.000203	105	34.0122	34.0099	27.3721	27.3721	-0.0004	-0.000203	-0.0023	0.00E+00
107.097	-1.5761	-1.5759	2.703211	2.703061	3.74E-02	292.456	34.0126	-0.000151	0.0002	95.8438	-67.77196	-69.94326	0.328	0	0.0002	34.0154	34.0131	-0.0023	-0.00015	106	34.0154	34.0131	27.3744	27.3744	0.0002	-0.00015	-0.0023	0.00E+00
108.108	-1.5546	-1.5532	2.705339	2.705331	3.74E-02	289.05	34.0169	-0.00001	0.0014	95.884	-67.77196	-69.94326	0.2701	0	0.0014	34.0197	34.018	-0.0017	-0.000008	107	34.0197	34.018	27.3772	27.3772	0.0014	-0.000008	-0.0017	0.00E+00
109.119	-1.4833	-1.4861	2.711487	2.711075	3.71E-02	285.809	34.0171	-0.000404	-0.0029	95.8955	-67.77196	-69.94326	0.3335	0	-0.0029	34.0226	34.0202	-0.0023	-0.000413	108	34.0227	34.0203	27.3775	27.3775	-0.0029	-0.000413	-0.0023	0.00E+00
110.129	-1.4295	-1.4295	2.71701	2.716847	3.68E-02	285.515	34.0302	-0.000165	0	95.886	-67.77196	-69.94328	0.2945	0	0	34.037	34.0347	-0.0023	-0.000164	109	34.037	34.0347	27.3875	27.3875	0	-0.000164	-0.0023	0.00E+00
111.14	-1.4141	-1.4109	2.718671	2.718845	3.58E-02	282.808	34.0365	0.000166	0.0032	95.9266	-67.77196	-69.94328	0.3018	0	0.0032	34.0417	34.0404	-0.0013	0.000174	110	34.0417	34.0405	27.3908	27.3908	0.0032	0.000174	-0.0013	0.00E+00
112.15	-1.3495	-1.3495	2.725196	2.725094	3.62E-02	280.744	34.0511	-0.000099	0	95.9504	-67.77196	-69.94328	0.3244	0	0	34.0573	34.0559	-0.0014	-0.000103	111	34.0573	34.0559	27.4015	27.4015	0	-0.000103	-0.0014	0.00E+00
113.161	-1.3361	-1.3362	2.726534	2.726368	3.57E-02	277.882	34.0532	-0.000165	-0.0002	95.8987	-67.77196	-69.94328	0.3223	0	-0.0002	34.0598	34.0577	-0.0021	-0.000166	112	34.0598	34.0577	27.403	27.403	-0.0002	-0.000166	-0.0021	0.00E+00
114.172	-1.3025	-1.3029	2.729706	2.729528	3.55E-02	276.548	34.0575	-0.000176	-0.0004	95.8742	-67.77196	-69.94328	0.3756	0	-0.0004	34.0645	34.0625	-0.002	-0.000179	113	34.0645	34.0625	27.4058	27.4058	-0.0004	-0.000179	-0.002	0.00E+00
115.182	-1.2445	-1.2416	2.734909	2.73541	3.54E-02	274.94	34.0674	0.000495	0.0029	95.763	-67.77196	-69.94328	0.4197	0	0.0029	34.0693	34.0729	0.0035	0.000501	114	34.0694	34.0729	27.4078	27.4078	0.0029	0.000501	0.0035	0.00E+00
116.193	-1.1898	-1.1892	2.740927	2.74092	3.59E-02	273.575	34.0827	-0.000005	0.0006	95.5894	-67.77196	-69.94328	0.4351	0	0.0006	34.089	34.0882	-0.0007	-0.000007	115	34.089	34.0882	27.4218	27.4218	0.0006	-0.000007	-0.0007	0.00E+00
117.204	-1.1809	-1.1812	2.742493	2.742312	3.52E-02	271.799	34.0926	-0.000176	-0.0003	95.4355	-67.77196	-69.94329	0.4944	0	-0.0003	34.0997	34.0976	-0.0021	-0.00018	116	34.0997	34.0976	27.4302	27.4302	-0.0003	-0.00018	-0.0021	0.00E+00
118.214	-1.165	-1.1678	2.744378	2.743941	3.44E-02	270.759	34.0992	-0.000427	-0.0028	95.4716	-67.77196	-69.9433	0.5741	0	-0.0028	34.1068	34.1039	-0.0027	-0.000437	117	34.1068	34.1039	27.4354	27.4354	-0.0028	-0.000437	-0.0027	0.00E+00
119.225	-1.0996	-1.1006	2.750595	2.750308	3.48E-02	269.549	34.1078	-0.000286	-0.0011	95.4402	-67.77196	-69.9433	0.5488	0	-0.0011	34.1168	34.1141	-0.0027	-0.000288	118	34.1168	34.1141	27.4412	27.4412	-0.0011	-0.000288	-0.0027	0.00E+00
120.236	-1.0899	-1.0887	2.751625	2.751609	3.45E-02	269.013	34.1124	-0.000015	0.0012	95.39	-67.77196	-69.9433	0.6202	0	0.0012	34.1192	34.1177	-0.0015	-0.000016	119	34.1192	34.1177	27.4428	27.4428	0.0012	-0.000016	-0.0015	0.00E+00
121.246	-1.0759	-1.0759	2.753334	2.753182	3.42E-02	269.839	34.1194	-0.000151	-0.0001	95.5234	-67.77196	-69.9433	0.5986	0	-0.0001	34.126	34.124	-0.0019	-0.000152	120	34.126	34.124	27.4478	27.4478	-0.0001	-0.000152	-0.0019	0.00E+00
122.257	-1.0941	-1.0944	2.752153	2.752018	3.44E-02	270.821	34.1251	-0.000134	-0.0003	95.4387	-67.77196	-69.9433	0.5441	0	-0.0003	34.13	34.1284	-0.0015	-0.000135	121	34.13	34.1284	27.4517	27.4517	-0.0003	-0.000135	-0.0015	0.00E+00
123.268	-1.1059	-1.1058	2.751253	2.751124	3.46E-02	271.528	34.126	-0.000127	0.0002	95.4772	-67.77196	-69.9433	0.466	0	0.0002	34.1305	34.1286	-0.0019	-0.000129	122	34.1305	34.1286	27.4526	27.4526	0.0002	-0.000129	-0.0019	0.00E+00
124.278	-1.1204	-1.1198	2.750224	2.750102	3.37E-02	271.865	34.1283	-0.000122	0.0006	95.5196	-67.77196	-69.9433	0.4382	0	0.0006	34.1323	34.13	-0.0023	-0.000121	123	34.1323	34.13	27.4545	27.4545	0.0006	-0.000121	-0.0023	0.00E+00
125.289	-1.1261	-1.1258	2.749979	2.74989	3.36E-02	271.602	34.1321	-0.000089	0.0003	95.6087	-67.77195	-69.9433	0.4461	0	0.0003	34.1348	34.1332	-0.0015	-0.000089	124	34.1348	34.1332	27.4567	27.4567	0.0003	-0.000089	-0.0015	0.00E+00
126.3	-1.1145	-1.1142	2.751224	2.751102	3.43E-02	270.87	34.1348	-0.000121	0.0003	95.7971	-67.77194	-69.9433	0.3921	0	0.0003	34.138	34.136	-0.002	-0.000121	125	34.138	34.136	27.459	27.459	0.0003	-0.000121	-0.002	0.00E+00
127.311	-1.102	-1.102	2.752518	2.752353	3.34E-02	270.008	34.1371	-0.000163	0	95.7982	-67.77194	-69.9433	0.3304	0	0	34.1408	34.1385	-0.0023	-0.000165	126	34.1408	34.1385	27.4608	27.4608	0	-0.000165	-0.0023	0.00E+00
128.321	-1.0781	-1.0783	2.754842	2.754722	3.32E-02	269.239	34.1414	-0.000119	-0.0002	95.8247	-67.77196	-69.9433	0.3005	0	-0.0002	34.1448	34.1434	-0.0014	-0.00012	127	34.1448	34.1434	27.4632	27.4632	-0.0002	-0.00012	-0.0014	0.00E+00
129.332	-1.0639	-1.0639	2.756396	2.756272	3.37E-02	268.963	34.1455	-0.000124	0	95.6422	-67.77196	-69.9433	0.2711	0	0	34.1492	34.1475	-0.0017	-0.000125	128	34.1492	34.1475	27.4662	27.4662	0	-0.000125	-0.0017	0.00E+00
130.343	-1.0602	-1.0602	2.756813	2.756669	3.32E-02	268.709	34.1464	-0.000143	0	95.8995	-67.77196	-69.9433	0.2569	0	0	34.1501	34.1481	-0.002	-0.000144	129	34.1501	34.1481	27.4668	27.4668	0	-0.000144	-0.002	0.00E+00
131.353	-1.0523	-1.0526	2.757595	2.757418	3.36E-02	268.151	34.1473	-0.000175	-0.0003	95.8959	-67.77196	-69.9433	0.2429	0	-0.0003	34.1511	34.149	-0.0021	-0.000177	130	34.1511	34.149	27.4673	27.4673	-0.0003	-0.000177	-0.0021	0.00E+00
132.364	-1.0391	-1.0395	2.75881	2.758694	3.35E-02	267.534	34.1492	-0.000115	-0.0004	95.9391	-67.77195	-69.9433	0.25	0	-0.0004	34.1521	34.1509	-0.0011	-0.000116	131	34.1521	34.1509	27.4676	27.4676	-0.0004	-0.000116	-0.0011	0.00E+00
133.375	-1.0299	-1.03	2.759766	2.759635	3.28E-02	266.676	34.1508	-0.000131	0	95.9834	-67.77194	-69.9433	0.2613	0	0	34.1541	34.1524	-0.0017	-0.000131	132	34.1541	34.1524	27.4689	27.4689	0	-0.000131	-0.0017	0.00E+00
134.386	-1.0124	-1.0124	2.76146	2.761307	3.35E-02	263.333	34.1527	-0.000154	0	96.0025	-67.77194	-69.9433	0.161	0	0	34.1566	34.1545	-0.0021	-0.000153	133	34.1566	34.1545	27.4703	27.4703	0	-0.000153	-0.0021	0.00E+00
135.396	-0.9591	-0.9606	2.766149	2.765794	3.28E-02	259.154	34.1529	-0.000348	-0.0014	96.0507	-67.77194	-69.9433	0.1779	0	-0.0015	34.1594	34.1562	-0.0031	-0.000355	134	34.1594	34.1562	27.4705	27.4705	-0.0015	-0.000355	-0.0031	0.00E+00
136.407	-0.8129	-0.819	2.779233	2.778839	3.22E-02	254.777	34.1651	-0.000382	-0.0061	96.0045	-67.77194	-69.9433	0.2152	0	-0.0061	34.1707	34.1723	0.0017	-0.000394	135	34.1707	34.1723	27.474	27.474	-0.0061	-0.000394	0.0017	0.00E+00
137.418	-0.7289	-0.7322	2.787308	2.787106	3.26E-02	250.077	34.1769	-0.000199	-0.0033	96.0099	-67.77194	-69.9433	0.2156	0	-0.0032	34.1844	34.1853	0.001	-0.000203	136	34.1844	34.1853	27.4817	27.4817	-0.0032	-0.000203	0.001	0.00E+00
138.429	-0.6112	-0.6162	2.799083	2.798783	3.25E-02	247.692	34.2015	-0.000293	-0.005	96.0076	-67.77194	-69.9433	0.2139	0	-0.005	34.2096	34.2113	0.0017	-0.0003	137	34.2097	34.2113	27.4971	27.4971	-0.005	-0.0003	0.0017	0.00E+00
139.439	-0.5558	-0.5592	2.80493	2.804555	3.24E-02	243.776	34.215	-0.000373	-0.0034	95.9767	-67.77194	-69.94332	0.185	0	-0.0034	34.2253	34.2241	-0.0012	-0.000374	138	34.2253	34.2241	27.5073	27.5073	-0.0034	-0.000374	-0.0012	0.00E+00
140.45	-0.4913	-0.4891	2.811464	2.811464	3.26E-02	241.43	34.2274	-0.000013	0.0021	95.8679	-67.77194	-69.94332	0.1954	0	0.0022	34.2397	34.2372	-0.0026	-4.54E-07	139	34.2397	34.2372	27.5161	27.5161	0.0022	-4.77E-07	-0.0026	0.00E+00
141.461	-0.4357	-0.4351	2.817135	2.817056	3.25E-02	240.336	34.2405	-0.000088	0.0006	95.9708	-67.77194	-69.94332	0.1993	0	0.0007	34.2525	34.2507	-0.0019	-0.000079	140	34.2525	34.2507	27.524	27.524	0.0007	-0.000079	-0.0019	0.00E+00
142.472	-0.4059	-0.4079	2.82004	2.819815	3.18E-02	239.54	34.2473	-0.000224	-0.002	95.8746	-67.77194	-69.94333	0.2352	0	-0.002	34.2573	34.2565	-0.0008	-0.000225	141	34.2573	34.2565	27.5265	27.5265	-0.002	-0.000225	-0.0008	0.00E+00
143.483	-0.3829	-0.3842	2.822361	2.822202	3.22E-02	237.45	34.2538	-0.000159	-0.0013	95.8679	-67.77194	-69.94334	0.1995	0	-0.0013	34.2618	34.2612	-0.0006	-0.000158	142	34.2618	34.2612	27.5291	27.5291	-0.0013	-0.000159	-0.0006	0.00E+00
144.493	-0.3315	-0.331	2.827545	2.82739	3.24E-02	234.789	34.2622	-0.00016	0.0005	95.9437	-67.77194	-69.94334	0.2093	0	0.0005	34.2726	34.27	-0.0027	-0.000155	143	34.2726	34.27	27.5354	27.5354	0.0005	-0.000155	-0.0027	0.00E+00
145.504	-0.2856	-0.2857	2.83226	2.832121	3.24E-02	233.881	34.2733	-0.000142	0	95.8598	-67.77194	-69.94334	0.151	0	-0.0001	34.2834	34.2816	-0.0018	-0.000138	144	34.2834	34.2816	27.542	27.542	-0.0001	-0.000138	-0.0018	0.00E+00
146.515	-0.2751	-0.2662	2.833197	2.834029	3.20E-02	233.879	34.2773	0.000804	0.0089	95.889	-67.77194	-69.94335	0.1666	0	0.0089	34.2834	34.2845	0.0007	0.000832	145	34.2834	34.2845	27.5415	27.5415	0.0089	0.000832	0.0007	0.00E+00
147.526	-0.253	-0.2522	2.835315	2.835255	3.21E-02	227.792	34.2791	-0.00005	0.0008	95.4063	-67.77194	-69.94338	0.1543	0	0.0007	34.2862	34.2846	-0.0015	-0.00006	146	34.2862	34.2846	27.5426	27.5426	0.0007	-0.00006	-0.0015	0.00E+00
148.537	-0.1098	-0.11	2.849733	2.84941	3.16E-02	224.558	34.3034	-0.000317	-0.0002	95.7566	-67.77194	-69.94338	0.172	0	-0.0002	34.3166	34.3126	-0.004	-0.000323	147	34.3167	34.3126	27.5602	27.5602	-0.0002	-0.000323	-0.004	0.00E+00
149.547	-0.0294	-0.0287	2.858389	2.858337	3.17E-02	223.559	34.3286	-0.000048	0.0007	95.8354	-67.77194	-69.94338	0.1063	0	0.0007	34.3407	34.3392	-0.0014	-0.000052	148	34.3407	34.3392	27.5755	27.5755	0.0007	-0.000052	-0.0014	0.00E+00
150.558	0.0018	-0.0011	2.861472	2.861256	3.17E-02	222.998	34.3368	-0.000206	-0.0029	95.9079	-67.77194	-69.94339	0.0935	0	-0.0029	34.346	34.3463	0.0005	-0.000217	149	34.346	34.3463	27.5781	27.5781	-0.0029	-0.000217	0.0005	0.00E+00
151.569	0.0108	0.0109	2.862607	2.862588	3.19E-02	222.273	34.3425	-0.000018	0.0001	95.9237	-67.77194	-69.9434	0.0975	0	0.0002	34.3503	34.3498	-0.0004	-0.00002	150	34.3503	34.3498	27.5812	27.5812	0.0002	-0.00002	-0.0004	0.00E+00
152.58	0.0239	0.0237	2.864041	2.86394	3.17E-02	221.992	34.3464	-0.000099	-0.0001	95.9711	-67.77194	-69.9434	0.0558	0	-0.0002	34.354	34.3528	-0.0012	-0.000101	151	34.354	34.3528	27.5835	27.5835	-0.0002	-0.000101	-0.0012	0.00E+00
153.591	0.0333	0.0339	2.86506	2.865002	3.16E-02	221.882	34.3492	-0.000059	0.0005	95.9561	-67.77194	-69.9434	0.0722	0	0.0005	34.3562	34.3549	-0.0014	-0.000058	152	34.3562	34.3549	27.5848	27.5848	0.0005	-0.000058	-0.0014	0.00E+00
154.602	0.0386	0.039	2.865619	2.865599	3.17E-02	221.513	34.3518	-0.00002	0.0004	95.9894	-67.77194	-69.9434	0.0921	0	0.0004	34.3571	34.3564	-0.0007	-0.00002	153	34.3571	34.3564	27.5852	27.5852	0.0004	-0.00002	-0.0007	0.00E+00
155.612	0.0528	0.0541	2.866997	2.867077	3.15E-02	220.76	34.3544	0.000077	0.0013	95.9624	-67.77194	-69.94342	0.1225	0	0.0013	34.3588	34.3584	-0.0005	0.00008	154	34.3588	34.3584	27.5858	27.5858	0.0013	0.000079	-0.0005	0.00E+00
156.623	0.0693	0.0694	2.868762	2.868687	3.15E-02	220.157	34.3583	-0.000074	0	96.0063	-67.77194	-69.94344	0.0657	0	0	34.3631	34.362	-0.001	-0.000076	155	34.3631	34.362	27.5884	27.5884	0	-0.000075	-0.001	0.00E+00
157.634	0.0794	0.0797	2.869832	2.869785	3.14E-02	219.846	34.361	-0.000046	0.0003	95.9342	-67.77194	-69.94342	0.1037	0	0.0003	34.3653	34.3643	-0.001	-0.000046	156	34.3653	34.3643	27.5897	27.5897	0.0003	-0.000046	-0.001	0.00E+00
158.645	0.0879	0.0873	2.87069	2.870561	3.17E-02	219.352	34.3626	-0.000126	-0.0006	96.0048	-67.77194	-69.94343	0.0609	0	-0.0006	34.3665	34.3655	-0.001	-0.000128	157	34.3665	34.3655	27.5902	27.5902	-0.0006	-0.000129	-0.001	0.00E+00
159.656	0.0991	0.0993	2.872012	2.871935	3.14E-02	218.722	34.3668	-0.000076	0.0002	96.0388	-67.77194	-69.94343	0.0591	0	0.0002	34.3708	34.3696	-0.0012	-0.000077	158	34.3708	34.3696	27.5931	27.5931	0.0002	-0.000077	-0.0012	0.00E+00
160.667	0.1058	0.1059	2.872733	2.872645	3.18E-02	217.91	34.3683	-0.000088	0.0002	96.0426	-67.77194	-69.94342	0.0337	0	0.0002	34.3723	34.3709	-0.0013	-0.000088	159	34.3723	34.3709	27.5939	27.5939	0.0002	-0.000088	-0.0013	0.00E+00
161.678	0.1319	0.1306	2.875372	2.87519	3.16E-02	217.205	34.3732	-0.000179	-0.0013	96.0562	-67.77194	-69.94342	0.0408	0	-0.0013	34.3772	34.3762	-0.0009	-0.000182	160	34.3772	34.3762	27.5964	27.5964	-0.0013	-0.000182	-0.0009	0.00E+00
162.689	0.1543	0.1523	2.877595	2.877338	3.14E-02	216.063	34.3768	-0.000252	-0.002	96.0866	-67.77194	-69.94341	0.0771	0	-0.002	34.3809	34.3797	-0.0011	-0.000257	161	34.3809	34.3797	27.5982	27.5982	-0.002	-0.000257	-0.0011	0.00E+00
163.699	0.1804	0.1802	2.880402	2.880293	3.13E-02	214.308	34.3837	-0.00011	-0.0002	96.1269	-67.77194	-69.9434	0.0419	0	-0.0002	34.388	34.3868	-0.0012	-0.000109	162	34.388	34.3868	27.6025	27.6025	-0.0002	-0.000109	-0.0012	0.00E+00
164.71	0.2199	0.2205	2.88424	2.884162	3.16E-02	213.528	34.3881	-0.00008	0.0006	96.1457	-67.77194	-69.9434	0.0209	0	0.0006	34.3938	34.3921	-0.0017	-0.000077	163	34.3938	34.3921	27.6051	27.6051	0.0006	-0.000078	-0.0017	0.00E+00
165.721	0.237	0.237	2.886078	2.885989	3.17E-02	213.616	34.3932	-0.000093	0	96.1511	-67.77194	-69.94341	0.0988	0	0	34.3982	34.397	-0.0012	-0.000089	164	34.3982	34.397	27.6077	27.6077	0	-0.000089	-0.0012	0.00E+00
166.732	0.2423	0.2411	2.886648	2.88651	3.13E-02	210.591	34.396	-0.000135	-0.0012	96.1066	-67.77194	-69.94342	0.122	0	-0.0012	34.3992	34.3987	-0.0004	-0.000138	165	34.3992	34.3987	27.6082	27.6082	-0.0012	-0.000138	-0.0004	0.00E+00
167.743	0.313	0.3105	2.893639	2.893295	3.16E-02	208.251	34.4054	-0.000335	-0.0025	96.129	-67.77194	-69.94341	0.0437	0	-0.0025	34.4114	34.4097	-0.0016	-0.000344	166	34.4114	34.4097	27.6141	27.6141	-0.0025	-0.000344	-0.0016	0.00E+00
168.754	0.338	0.3387	2.896251	2.896199	3.16E-02	207.186	34.4111	-0.000055	0.0008	96.1168	-67.77194	-69.9434	0.0199	0	0.0008	34.4172	34.4157	-0.0016	-0.000052	167	34.4172	34.4157	27.6174	27.6174	0.0008	-0.000051	-0.0016	0.00E+00
169.765	0.3604	0.3606	2.898579	2.898522	3.17E-02	206.625	34.4166	-0.000059	0.0002	96.0769	-67.77194	-69.94339	0.0428	0	0.0002	34.4221	34.4212	-0.001	-0.000057	168	34.4221	34.4212	27.62	27.62	0.0002	-0.000057	-0.001	0.00E+00
170.776	0.3712	0.3714	2.899748	2.899681	3.16E-02	205.963	34.4196	-0.000068	0.0002	96.162	-67.77194	-69.94338	0.0616	0	0.0002	34.4248	34.4237	-0.0011	-0.000067	169	34.4248	34.4237	27.6216	27.6216	0.0002	-0.000067	-0.0011	0.00E+00
171.787	0.3882	0.3879	2.901559	2.901454	3.15E-02	205.532	34.424	-0.000104	-0.0003	96.1875	-67.77194	-69.94338	0.0682	0	-0.0003	34.4289	34.4279	-0.001	-0.000104	170	34.4289	34.4279	27.6239	27.6239	-0.0003	-0.000104	-0.001	0.00E+00
172.798	0.4121	0.4111	2.904063	2.903884	3.14E-02	204.635	34.4293	-0.000178	-0.001	96.2056	-67.77194	-69.94337	0.0536	0	-0.001	34.4345	34.4332	-0.0012	-0.000179	171	34.4345	34.4332	27.627	27.627	-0.001	-0.000179	-0.0012	0.00E+00
173.809	0.4448	0.4439	2.90764	2.907449	3.14E-02	203.184	34.4385	-0.000191	-0.0009	96.2284	-67.77194	-69.94335	0.0448	0	-0.0009	34.4441	34.4426	-0.0015	-0.000191	172	34.4441	34.4426	27.6329	27.6329	-0.0009	-0.000191	-0.0015	0.00E+00
174.82	0.4768	0.476	2.910971	2.910817	3.15E-02	201.886	34.4462	-0.000153	-0.0009	96.2629	-67.77194	-69.94336	0.0459	0	-0.0009	34.4514	34.4503	-0.001	-0.000154	173	34.4514	34.4503	27.6369	27.6369	-0.0009	-0.000154	-0.001	0.00E+00
175.83	0.4953	0.4953	2.912903	2.912827	3.14E-02	201.217	34.4507	-0.000078	-0.0001	96.2626	-67.77194	-69.94336	0.0239	0	-0.0001	34.4554	34.4544	-0.0009	-0.000076	174	34.4554	34.4544	27.639	27.639	-0.0001	-0.000076	-0.0009	0.00E+00
176.841	0.5052	0.5045	2.913827	2.913713	3.15E-02	200.388	34.4517	-0.000112	-0.0006	96.2404	-67.77194	-69.94336	0.0172	0	-0.0007	34.4559	34.4551	-0.0007	-0.000113	175	34.4559	34.4551	27.6388	27.6388	-0.0007	-0.000113	-0.0007	0.00E+00
177.852	0.534	0.5336	2.916867	2.916767	3.16E-02	199.841	34.4582	-0.000101	-0.0004	96.2548	-67.77194	-69.94336	0.0196	0	-0.0003	34.4628	34.4619	-0.0009	-0.0001	176	34.4628	34.4619	27.6427	27.6427	-0.0003	-0.0001	-0.0009	0.00E+00
178.863	0.549	0.5493	2.918533	2.918475	3.13E-02	199.191	34.4628	-0.000059	0.0003	96.2582	-67.77194	-69.94336	0.0389	0	0.0003	34.4672	34.4662	-0.0011	-0.000057	177	34.4672	34.4662	27.6454	27.6454	0.0003	-0.000057	-0.0011	0.00E+00
179.874	0.5703	0.5699	2.920625	2.920531	3.15E-02	197.016	34.4662	-0.000094	-0.0004	96.1583	-67.77194	-69.94334	0.1164	0	-0.0004	34.4702	34.4694	-0.0008	-0.000094	178	34.4702	34.4694	27.6465	27.6465	-0.0004	-0.000094	-0.0008	0.00E+00
180.885	0.6189	0.6192	2.925665	2.925572	3.16E-02	196.03	34.4752	-0.000094	0.0002	96.2108	-67.77194	-69.94334	0.0567	0	0.0003	34.4811	34.4796	-0.0015	-0.000093	179	34.4811	34.4796	27.6523	27.6523	0.0003	-0.000093	-0.0015	0.00E+00
181.896	0.6405	0.6405	2.927993	2.927909	3.13E-02	194.9	34.4813	-0.000086	0	96.2366	-67.77194	-69.94333	0.0197	0	0	34.4868	34.4857	-0.0011	-0.000084	180	34.4868	34.4857	27.6556	27.6556	0	-0.000084	-0.0011	0.00E+00
182.907	0.6682	0.6675	2.930804	2.930642	3.15E-02	193.725	34.486	-0.000161	-0.0007	96.2456	-67.77194	-69.94333	0.0221	0	-0.0007	34.4918	34.4905	-0.0013	-0.000162	181	34.4918	34.4905	27.658	27.658	-0.0007	-0.000162	-0.0013	0.00E+00
183.918	0.7098	0.7092	2.935087	2.934989	3.17E-02	192.801	34.4953	-0.000098	-0.0006	96.263	-67.77194	-69.94334	0.0459	0	-0.0006	34.5006	34.5	-0.0006	-0.000098	182	34.5006	34.5	27.6625	27.6625	-0.0006	-0.000098	-0.0006	0.00E+00
184.929	0.7334	0.7328	2.93755	2.937428	3.19E-02	191.607	34.5006	-0.000121	-0.0006	96.2855	-67.77195	-69.94334	0.014	0	-0.0006	34.5058	34.5049	-0.0009	-0.000122	183	34.5058	34.5049	27.6651	27.6651	-0.0006	-0.000122	-0.0009	0.00E+00
185.94	0.7569	0.7562	2.939971	2.939846	3.17E-02	190.845	34.5055	-0.000124	-0.0008	96.3011	-67.77196	-69.94334	0.0239	0	-0.0008	34.5104	34.5096	-0.0008	-0.000125	184	34.5104	34.5096	27.6674	27.6674	-0.0008	-0.000125	-0.0008	0.00E+00
186.951	0.7717	0.7711	2.941559	2.941439	3.14E-02	190.592	34.5093	-0.000121	-0.0007	96.2903	-67.77195	-69.94334	-0.0124	0	-0.0007	34.514	34.5131	-0.0008	-0.000121	185	34.514	34.5131	27.6693	27.6693	-0.0007	-0.000121	-0.0008	0.00E+00
187.962	0.7776	0.7771	2.942244	2.94213	3.14E-02	189.884	34.5115	-0.000114	-0.0005	96.3114	-67.77194	-69.94334	-0.0164	0	-0.0005	34.5157	34.5148	-0.001	-0.000114	186	34.5157	34.5148	27.6704	27.6704	-0.0005	-0.000114	-0.001	0.00E+00
188.973	0.7898	0.7941	2.943458	2.943821	3.16E-02	188.696	34.5141	0.00035	0.0043	96.3522	-67.77196	-69.94334	-0.0156	0	0.0043	34.5173	34.5172	-0.0002	0.000363	187	34.5173	34.5172	27.6709	27.6709	0.0043	0.000363	-0.0002	0.00E+00
189.984	0.8089	0.8083	2.945392	2.945293	3.15E-02	187.882	34.517	-0.000095	-0.0005	96.3694	-67.77196	-69.94332	0.0148	0	-0.0006	34.5206	34.5199	-0.0006	-0.000099	188	34.5206	34.5199	27.6723	27.6723	-0.0006	-0.000099	-0.0006	0.00E+00
