PrDM	T090C	T190C	C0S/m	C1S/m	Par	Sbeox0Mm/Kg	Sal11	C2-C1S/m	T2-T190C	CStarTr0	Latitude	Longitude	FlECO-AFL	ModError	T2-T190C	Sal00	Sal11	SecS-priS	C2-C1S/m	DepSM	Sal00	Sal11	Sigma-t00	Sigma-t00	T2-T190C	C2-C1S/m	SecS-priS	Flag
1391.43	0.9672	0.9669	3.027156	3.026987	1.00E-12	194.1	34.7172	-0.00017	-0.0003	96.685	-67.15738	-74.47625	-0.0731	0	-0.0003	34.719	34.7171	-0.0018	-0.00017	1373	34.719	34.7171	27.8217	27.8217	-0.0003	-0.00017	-0.0018	0.00E+00
1392.447	0.9661	0.9658	3.027109	3.026943	1.00E-12	194.111	34.7173	-0.000166	-0.0002	96.6836	-67.15738	-74.47626	-0.0743	0	-0.0003	34.719	34.7172	-0.0018	-0.000166	1374	34.719	34.7172	27.8218	27.8218	-0.0003	-0.000166	-0.0018	0.00E+00
1393.464	0.9652	0.9651	3.027082	3.026927	1.00E-12	194.024	34.7173	-0.000155	-0.0001	96.6823	-67.15738	-74.47626	-0.0733	0	-0.0001	34.7191	34.7172	-0.0019	-0.000155	1375	34.7191	34.7172	27.8219	27.8219	-0.0001	-0.000155	-0.0019	0.00E+00
1394.481	0.965	0.9647	3.027096	3.026922	1.00E-12	194.193	34.7172	-0.000172	-0.0002	96.6797	-67.15738	-74.47626	-0.073	0	-0.0002	34.719	34.7171	-0.0019	-0.000174	1376	34.719	34.7171	27.8219	27.8219	-0.0002	-0.000174	-0.0019	0.00E+00
1395.497	0.9645	0.9644	3.027103	3.026936	1.00E-12	194.081	34.7172	-0.000168	-0.0002	96.6835	-67.15738	-74.47627	-0.0718	0	-0.0002	34.719	34.717	-0.002	-0.000168	1377	34.719	34.717	27.8219	27.8219	-0.0002	-0.000168	-0.002	0.00E+00
1396.514	0.9643	0.9642	3.027118	3.026957	1.00E-12	194.044	34.7171	-0.000162	-0.0001	96.6826	-67.15738	-74.47628	-0.0699	0	-0.0002	34.7189	34.717	-0.0019	-0.000161	1378	34.7189	34.717	27.8218	27.8218	-0.0002	-0.000161	-0.0019	0.00E+00
1397.531	0.9641	0.964	3.027147	3.026985	1.00E-12	194.458	34.7172	-0.000162	-0.0001	96.6663	-67.15738	-74.47628	-0.0668	0	-0.0001	34.719	34.7171	-0.002	-0.000162	1379	34.719	34.7171	27.822	27.822	-0.0001	-0.000162	-0.002	0.00E+00
1398.548	0.9638	0.9638	3.027158	3.027011	1.00E-12	194.202	34.7171	-0.000148	0	96.6766	-67.15738	-74.47628	-0.0696	0	0	34.7189	34.717	-0.0019	-0.000147	1380	34.7189	34.717	27.8219	27.8219	0	-0.000147	-0.0019	0.00E+00
1399.565	0.9638	0.9638	3.0272	3.02705	1.00E-12	193.953	34.7171	-0.00015	0	96.6843	-67.15738	-74.4763	-0.0716	0	0	34.7189	34.717	-0.0019	-0.00015	1381	34.7189	34.717	27.8219	27.8219	0	-0.000151	-0.0019	0.00E+00
1400.582	0.9631	0.9629	3.027188	3.027027	1.00E-12	194.135	34.7172	-0.000162	-0.0003	96.6851	-67.15738	-74.4763	-0.0692	0	-0.0003	34.7189	34.7171	-0.0018	-0.000161	1382	34.7189	34.7171	27.8219	27.8219	-0.0003	-0.000161	-0.0018	0.00E+00
1401.598	0.9623	0.9621	3.02717	3.027003	1.00E-12	194.194	34.7173	-0.000165	-0.0003	96.6803	-67.15738	-74.4763	-0.0705	0	-0.0003	34.719	34.7172	-0.0018	-0.000167	1383	34.719	34.7172	27.8221	27.8221	-0.0003	-0.000167	-0.0018	0.00E+00
1402.615	0.9617	0.9613	3.027143	3.026977	1.00E-12	194.258	34.7173	-0.000166	-0.0004	96.6837	-67.15738	-74.4763	-0.0732	0	-0.0004	34.7188	34.7172	-0.0017	-0.000166	1384	34.7188	34.7172	27.822	27.822	-0.0004	-0.000166	-0.0017	0.00E+00
1403.632	0.9614	0.9611	3.027163	3.026989	1.00E-12	194.227	34.7171	-0.000172	-0.0003	96.6766	-67.15738	-74.4763	-0.0725	0	-0.0003	34.7189	34.717	-0.0019	-0.000174	1385	34.7189	34.717	27.8221	27.8221	-0.0003	-0.000174	-0.0019	0.00E+00
1404.649	0.9608	0.9607	3.027174	3.027009	1.00E-12	194.362	34.7172	-0.000167	-0.0002	96.6804	-67.15738	-74.47631	-0.0696	0	-0.0002	34.7191	34.7172	-0.0019	-0.000166	1386	34.7191	34.7172	27.8222	27.8222	-0.0002	-0.000166	-0.0019	0.00E+00
1405.666	0.9597	0.9596	3.027118	3.026943	1.00E-12	194.264	34.7171	-0.000176	-0.0001	96.6816	-67.15738	-74.47632	-0.0693	0	-0.0001	34.7191	34.717	-0.0021	-0.000176	1387	34.7191	34.717	27.8223	27.8223	-0.0001	-0.000176	-0.0021	0.00E+00
1406.682	0.9594	0.9592	3.027109	3.026933	1.00E-12	194.275	34.7169	-0.000176	-0.0003	96.6782	-67.15738	-74.47632	-0.0696	0	-0.0003	34.7187	34.7167	-0.002	-0.000176	1388	34.7187	34.7167	27.822	27.822	-0.0003	-0.000176	-0.002	0.00E+00
1407.699	0.9589	0.9587	3.027108	3.02694	1.00E-12	194.189	34.7169	-0.000167	-0.0002	96.678	-67.15738	-74.47633	-0.0699	0	-0.0002	34.7187	34.7168	-0.0019	-0.000168	1389	34.7187	34.7168	27.822	27.822	-0.0002	-0.000167	-0.0019	0.00E+00
1408.716	0.9589	0.9588	3.027143	3.026987	1.00E-12	193.876	34.7169	-0.000158	-0.0002	96.6736	-67.15738	-74.47634	-0.0705	0	-0.0002	34.7186	34.7168	-0.0018	-0.000157	1390	34.7186	34.7168	27.822	27.822	-0.0002	-0.000157	-0.0018	0.00E+00
1409.733	0.9587	0.9583	3.027187	3.027006	1.00E-12	194.149	34.717	-0.000178	-0.0004	96.6695	-67.1574	-74.47634	-0.0688	0	-0.0004	34.7189	34.717	-0.0019	-0.000181	1391	34.7189	34.717	27.8222	27.8222	-0.0004	-0.000181	-0.0019	0.00E+00
1410.75	0.9583	0.958	3.027195	3.027026	1.00E-12	194.085	34.7171	-0.000168	-0.0002	96.6759	-67.1574	-74.47636	-0.0711	0	-0.0002	34.7189	34.717	-0.0019	-0.000168	1392	34.7189	34.717	27.8222	27.8222	-0.0002	-0.000168	-0.0019	0.00E+00
1411.767	0.9575	0.9573	3.02717	3.027008	1.00E-12	194.202	34.7171	-0.000163	-0.0002	96.6803	-67.1574	-74.47636	-0.0775	0	-0.0002	34.7189	34.7171	-0.0018	-0.000162	1393	34.7189	34.7171	27.8223	27.8223	-0.0002	-0.000162	-0.0018	0.00E+00
1412.784	0.957	0.9568	3.027158	3.02699	1.00E-12	194.266	34.7169	-0.000167	-0.0002	96.6767	-67.1574	-74.47636	-0.0777	0	-0.0002	34.7188	34.7168	-0.0019	-0.000168	1394	34.7188	34.7168	27.8222	27.8222	-0.0002	-0.000168	-0.0019	0.00E+00
1413.801	0.9567	0.9565	3.027174	3.02701	1.00E-12	194.238	34.717	-0.000164	-0.0002	96.6789	-67.1574	-74.47636	-0.0749	0	-0.0002	34.7187	34.7169	-0.0019	-0.000164	1395	34.7187	34.7169	27.8222	27.8222	-0.0002	-0.000164	-0.0019	0.00E+00
1414.818	0.9566	0.9564	3.027205	3.027036	1.00E-12	194.387	34.7169	-0.000169	-0.0002	96.6718	-67.1574	-74.47638	-0.0718	0	-0.0002	34.7187	34.7168	-0.0019	-0.000169	1396	34.7187	34.7168	27.8222	27.8222	-0.0002	-0.000169	-0.0019	0.00E+00
1415.834	0.9564	0.9561	3.027238	3.02706	1.00E-12	194.302	34.7169	-0.000178	-0.0002	96.6828	-67.1574	-74.47638	-0.0739	0	-0.0002	34.7188	34.7168	-0.002	-0.000179	1397	34.7188	34.7168	27.8223	27.8223	-0.0002	-0.000179	-0.002	0.00E+00
1416.851	0.956	0.9559	3.027231	3.027074	1.00E-12	194.285	34.7168	-0.000158	-0.0001	96.6831	-67.1574	-74.47638	-0.0746	0	-0.0001	34.7186	34.7167	-0.0019	-0.000157	1398	34.7186	34.7167	27.8222	27.8222	-0.0001	-0.000157	-0.0019	0.00E+00
1417.868	0.9553	0.9551	3.027216	3.02706	1.00E-12	194.299	34.7169	-0.000156	-0.0002	96.6805	-67.1574	-74.47638	-0.0751	0	-0.0002	34.7186	34.7168	-0.0018	-0.000156	1399	34.7186	34.7168	27.8222	27.8222	-0.0002	-0.000156	-0.0018	0.00E+00
1418.885	0.9547	0.9545	3.027221	3.027052	1.00E-12	194.249	34.7169	-0.000169	-0.0002	96.6825	-67.1574	-74.47639	-0.0698	0	-0.0002	34.7188	34.7168	-0.0019	-0.000169	1400	34.7188	34.7168	27.8224	27.8224	-0.0002	-0.00017	-0.0019	0.00E+00
1419.902	0.9544	0.9542	3.027227	3.027068	1.00E-12	194.236	34.7169	-0.000161	-0.0002	96.68	-67.1574	-74.47641	-0.0734	0	-0.0002	34.7187	34.7169	-0.0018	-0.000159	1401	34.7187	34.7169	27.8223	27.8223	-0.0002	-0.00016	-0.0018	0.00E+00
1420.919	0.9539	0.9537	3.027232	3.027062	1.00E-12	194.235	34.7168	-0.00017	-0.0002	96.6777	-67.1574	-74.47642	-0.0766	0	-0.0002	34.7188	34.7168	-0.002	-0.00017	1402	34.7187	34.7168	27.8224	27.8224	-0.0002	-0.00017	-0.002	0.00E+00
1421.936	0.9537	0.9536	3.027247	3.027082	1.00E-12	194.183	34.7167	-0.000164	-0.0002	96.6784	-67.15741	-74.47643	-0.0693	0	-0.0002	34.7186	34.7167	-0.0019	-0.000164	1403	34.7186	34.7167	27.8223	27.8223	-0.0002	-0.000164	-0.0019	0.00E+00
1422.953	0.9536	0.9534	3.027275	3.027115	1.00E-12	194.23	34.7167	-0.000161	-0.0001	96.6829	-67.15742	-74.47644	-0.0718	0	-0.0001	34.7186	34.7167	-0.0019	-0.000161	1404	34.7186	34.7167	27.8223	27.8223	-0.0001	-0.00016	-0.0019	0.00E+00
1423.97	0.9533	0.9531	3.02731	3.02714	1.00E-12	194.249	34.7169	-0.000169	-0.0002	96.6826	-67.15742	-74.47644	-0.0754	0	-0.0002	34.7187	34.7168	-0.0019	-0.00017	1405	34.7187	34.7168	27.8224	27.8224	-0.0002	-0.00017	-0.0019	0.00E+00
1424.987	0.9523	0.9521	3.027258	3.027097	1.00E-12	194.294	34.7169	-0.000162	-0.0002	96.6824	-67.15742	-74.47644	-0.0719	0	-0.0002	34.7187	34.7168	-0.0018	-0.000161	1406	34.7187	34.7168	27.8224	27.8224	-0.0002	-0.000161	-0.0018	0.00E+00
1426.004	0.9506	0.9503	3.027153	3.026987	1.00E-12	194.416	34.717	-0.000166	-0.0003	96.6786	-67.15742	-74.47644	-0.0693	0	-0.0003	34.7187	34.7168	-0.0018	-0.000166	1407	34.7187	34.7168	27.8226	27.8226	-0.0003	-0.000166	-0.0018	0.00E+00
1427.02	0.9495	0.9493	3.027092	3.026918	1.00E-12	194.403	34.7167	-0.000172	-0.0002	96.6823	-67.15742	-74.47645	-0.0687	0	-0.0002	34.7186	34.7165	-0.002	-0.000174	1408	34.7186	34.7165	27.8226	27.8226	-0.0002	-0.000174	-0.002	0.00E+00
1428.037	0.9493	0.9491	3.027105	3.026936	1.00E-12	194.439	34.7166	-0.000169	-0.0002	96.6814	-67.15742	-74.47646	-0.0746	0	-0.0002	34.7184	34.7165	-0.0019	-0.000169	1409	34.7184	34.7165	27.8224	27.8224	-0.0002	-0.000169	-0.0019	0.00E+00
1429.054	0.9488	0.9485	3.027105	3.026926	1.00E-12	194.425	34.7165	-0.000178	-0.0003	96.6811	-67.15742	-74.47648	-0.0724	0	-0.0003	34.7183	34.7164	-0.002	-0.000179	1410	34.7183	34.7164	27.8224	27.8224	-0.0003	-0.000179	-0.002	0.00E+00
1430.071	0.9473	0.9472	3.027026	3.026859	1.00E-12	194.245	34.7166	-0.000168	-0.0002	96.6819	-67.15742	-74.4765	-0.0738	0	-0.0002	34.7184	34.7165	-0.0019	-0.000168	1411	34.7184	34.7165	27.8226	27.8226	-0.0002	-0.000168	-0.0019	0.00E+00
1431.088	0.9464	0.9463	3.026991	3.026829	1.00E-12	194.409	34.7167	-0.000161	-0.0001	96.6747	-67.15742	-74.4765	-0.075	0	-0.0001	34.7185	34.7165	-0.0019	-0.000161	1412	34.7185	34.7165	27.8227	27.8227	-0.0001	-0.000161	-0.0019	0.00E+00
1432.105	0.9457	0.9458	3.026973	3.026823	1.00E-12	194.423	34.7166	-0.000152	0.0001	96.6744	-67.15742	-74.4765	-0.0718	0	0.0001	34.7185	34.7165	-0.002	-0.000149	1413	34.7185	34.7165	27.8227	27.8227	0.0001	-0.000149	-0.002	0.00E+00
1433.122	0.9455	0.9455	3.027002	3.026842	1.00E-12	194.543	34.7166	-0.00016	0	96.6816	-67.15742	-74.4765	-0.0746	0	0	34.7185	34.7165	-0.002	-0.00016	1414	34.7185	34.7165	27.8228	27.8228	0	-0.00016	-0.002	0.00E+00
1434.139	0.9448	0.9448	3.026987	3.026832	1.00E-12	194.387	34.7166	-0.000156	0	96.6793	-67.15742	-74.4765	-0.0702	0	0	34.7185	34.7165	-0.002	-0.000155	1415	34.7185	34.7165	27.8228	27.8228	0	-0.000155	-0.002	0.00E+00
1435.156	0.9448	0.9446	3.02702	3.026844	1.00E-12	194.229	34.7165	-0.000174	-0.0002	96.6797	-67.15742	-74.4765	-0.0714	0	-0.0002	34.7184	34.7164	-0.002	-0.000176	1416	34.7184	34.7164	27.8227	27.8227	-0.0002	-0.000176	-0.002	0.00E+00
1436.173	0.9446	0.9445	3.027038	3.026874	1.00E-12	194.32	34.7165	-0.000165	-0.0001	96.6763	-67.15742	-74.4765	-0.0772	0	-0.0001	34.7183	34.7164	-0.002	-0.000164	1417	34.7183	34.7164	27.8227	27.8227	-0.0001	-0.000165	-0.002	0.00E+00
1437.19	0.9444	0.9443	3.027062	3.026903	1.00E-12	194.48	34.7165	-0.000159	-0.0001	96.6757	-67.15742	-74.4765	-0.0737	0	-0.0001	34.7183	34.7164	-0.0019	-0.000158	1418	34.7183	34.7164	27.8227	27.8227	-0.0001	-0.000158	-0.0019	0.00E+00
1438.207	0.9441	0.9438	3.027076	3.026911	1.00E-12	194.366	34.7165	-0.000165	-0.0003	96.6827	-67.15742	-74.4765	-0.0724	0	-0.0003	34.7183	34.7164	-0.0018	-0.000165	1419	34.7183	34.7164	27.8227	27.8227	-0.0003	-0.000165	-0.0018	0.00E+00
1439.224	0.9428	0.9426	3.027019	3.026847	1.00E-12	194.49	34.7165	-0.000171	-0.0002	96.6692	-67.15742	-74.4765	-0.0734	0	-0.0002	34.7184	34.7164	-0.002	-0.000172	1420	34.7184	34.7164	27.8229	27.8229	-0.0002	-0.000172	-0.0019	0.00E+00
1440.241	0.9421	0.9421	3.026996	3.026853	1.00E-12	194.523	34.7167	-0.000144	0	96.6743	-67.15742	-74.4765	-0.0699	0	-0.0001	34.7183	34.7166	-0.0018	-0.000143	1421	34.7183	34.7166	27.8229	27.8229	-0.0001	-0.000143	-0.0018	0.00E+00
1441.258	0.9417	0.9415	3.027008	3.02684	1.00E-12	194.668	34.7166	-0.000168	-0.0002	96.6797	-67.15742	-74.4765	-0.0765	0	-0.0002	34.7184	34.7165	-0.0019	-0.000168	1422	34.7184	34.7165	27.8229	27.8229	-0.0002	-0.000168	-0.0019	0.00E+00
1442.275	0.9414	0.9412	3.027012	3.026842	1.00E-12	194.669	34.7164	-0.000169	-0.0002	96.6817	-67.15742	-74.4765	-0.073	0	-0.0002	34.7182	34.7163	-0.002	-0.00017	1423	34.7182	34.7163	27.8228	27.8228	-0.0002	-0.00017	-0.002	0.00E+00
1443.292	0.9426	0.9424	3.027154	3.026991	1.00E-12	194.299	34.7163	-0.000162	-0.0001	96.6683	-67.15742	-74.47652	-0.0716	0	-0.0001	34.7182	34.7163	-0.0019	-0.000163	1424	34.7182	34.7163	27.8227	27.8227	-0.0001	-0.000163	-0.0019	0.00E+00
1444.309	0.9413	0.9411	3.027101	3.026933	1.00E-12	194.387	34.7166	-0.000169	-0.0002	96.6656	-67.15742	-74.47652	-0.0692	0	-0.0002	34.7184	34.7165	-0.0019	-0.000168	1425	34.7184	34.7165	27.8229	27.8229	-0.0002	-0.000168	-0.0019	0.00E+00
1445.326	0.9408	0.9405	3.027089	3.026915	1.00E-12	194.479	34.7164	-0.000173	-0.0003	96.6689	-67.15742	-74.47652	-0.0714	0	-0.0003	34.7183	34.7164	-0.0019	-0.000174	1426	34.7183	34.7164	27.8229	27.8229	-0.0003	-0.000174	-0.0019	0.00E+00
1446.343	0.9405	0.9404	3.027119	3.026949	1.00E-12	194.333	34.7164	-0.00017	-0.0001	96.6541	-67.15742	-74.47652	-0.0714	0	-0.0001	34.7184	34.7163	-0.002	-0.00017	1427	34.7184	34.7163	27.823	27.823	-0.0001	-0.00017	-0.002	0.00E+00
1447.36	0.9406	0.9405	3.027164	3.026997	1.00E-12	194.386	34.7164	-0.000166	-0.0001	96.6712	-67.15742	-74.47652	-0.0743	0	-0.0001	34.7183	34.7163	-0.002	-0.000167	1428	34.7183	34.7163	27.8229	27.8229	-0.0001	-0.000167	-0.002	0.00E+00
1448.377	0.9398	0.9397	3.027146	3.026977	1.00E-12	194.539	34.7165	-0.000168	-0.0001	96.6649	-67.15742	-74.47652	-0.0724	0	-0.0001	34.7185	34.7164	-0.002	-0.000169	1429	34.7185	34.7164	27.8231	27.8231	-0.0001	-0.000169	-0.002	0.00E+00
1449.394	0.939	0.9389	3.027107	3.026951	1.00E-12	194.611	34.7165	-0.000155	-0.0001	96.6791	-67.15742	-74.47652	-0.0732	0	-0.0001	34.7182	34.7164	-0.0019	-0.000156	1430	34.7182	34.7164	27.823	27.823	-0.0001	-0.000155	-0.0019	0.00E+00
1450.411	0.9382	0.9384	3.027063	3.026928	1.00E-12	194.664	34.7162	-0.000136	0.0002	96.674	-67.15742	-74.47652	-0.0718	0	0.0002	34.7181	34.7161	-0.0019	-0.000135	1431	34.7181	34.7161	27.8229	27.8229	0.0002	-0.000135	-0.0019	0.00E+00
1451.428	0.9389	0.9386	3.027169	3.026988	1.00E-12	194.522	34.7161	-0.000181	-0.0003	96.6697	-67.15744	-74.47656	-0.0672	0	-0.0003	34.7181	34.7161	-0.002	-0.000181	1432	34.7181	34.7161	27.8228	27.8228	-0.0003	-0.000181	-0.002	0.00E+00
1452.446	0.9371	0.9369	3.027055	3.026889	1.00E-12	194.462	34.7164	-0.000165	-0.0002	96.6599	-67.15742	-74.47656	-0.0712	0	-0.0002	34.7181	34.7162	-0.0019	-0.000166	1433	34.7181	34.7162	27.823	27.823	-0.0002	-0.000166	-0.0019	0.00E+00
1453.463	0.937	0.9369	3.027095	3.026923	1.00E-12	194.705	34.7162	-0.000171	-0.0001	96.6672	-67.15742	-74.47656	-0.0685	0	-0.0001	34.7182	34.7161	-0.0021	-0.000172	1434	34.7182	34.7161	27.8231	27.8231	-0.0001	-0.000172	-0.0021	0.00E+00
1454.48	0.9373	0.9372	3.02716	3.026994	1.00E-12	194.742	34.7162	-0.000166	-0.0001	96.6629	-67.15742	-74.47655	-0.0712	0	-0.0001	34.7181	34.7161	-0.002	-0.000166	1435	34.7181	34.7161	27.823	27.823	-0.0001	-0.000166	-0.0019	0.00E+00
1455.497	0.937	0.9368	3.027162	3.026992	1.00E-12	194.707	34.7161	-0.000169	-0.0002	96.6715	-67.15742	-74.47652	-0.071	0	-0.0002	34.7179	34.716	-0.0019	-0.00017	1436	34.7179	34.716	27.8229	27.8229	-0.0002	-0.00017	-0.0019	0.00E+00
1456.514	0.937	0.937	3.0272	3.027049	1.00E-12	194.519	34.716	-0.000152	0	96.6762	-67.15744	-74.47654	-0.0691	0	0	34.7178	34.716	-0.0019	-0.000152	1437	34.7178	34.716	27.8228	27.8228	0	-0.000152	-0.0019	0.00E+00
1457.531	0.9372	0.937	3.027277	3.027103	1.00E-12	194.671	34.7161	-0.000173	-0.0002	96.6703	-67.15744	-74.47656	-0.0706	0	-0.0002	34.7181	34.7161	-0.0019	-0.000174	1438	34.7181	34.7161	27.823	27.823	-0.0002	-0.000174	-0.0019	0.00E+00
1458.548	0.937	0.9368	3.0273	3.02713	1.00E-12	194.641	34.7162	-0.000171	-0.0003	96.6755	-67.15744	-74.47656	-0.0738	0	-0.0003	34.718	34.7162	-0.0019	-0.00017	1439	34.718	34.7162	27.823	27.823	-0.0003	-0.00017	-0.0019	0.00E+00
1459.565	0.9359	0.9357	3.027239	3.027073	1.00E-12	194.518	34.7161	-0.000164	-0.0002	96.6749	-67.15744	-74.47657	-0.0723	0	-0.0002	34.7179	34.716	-0.0019	-0.000166	1440	34.7179	34.716	27.8229	27.8229	-0.0002	-0.000165	-0.0019	0.00E+00
1460.582	0.9352	0.9351	3.027218	3.027054	1.00E-12	194.535	34.716	-0.000164	-0.0002	96.6835	-67.15744	-74.47657	-0.0746	0	-0.0002	34.7179	34.716	-0.0019	-0.000164	1441	34.7179	34.716	27.8229	27.8229	-0.0002	-0.000164	-0.0019	0.00E+00
1461.599	0.9342	0.934	3.027172	3.026995	1.00E-12	194.705	34.716	-0.000176	-0.0002	96.6836	-67.15744	-74.47656	-0.071	0	-0.0002	34.7179	34.7159	-0.002	-0.000176	1442	34.7179	34.7159	27.823	27.823	-0.0002	-0.000176	-0.002	0.00E+00
1462.616	0.9326	0.9324	3.02708	3.026914	1.00E-12	194.733	34.7162	-0.000167	-0.0002	96.6847	-67.15744	-74.47656	-0.0745	0	-0.0002	34.7179	34.716	-0.0019	-0.000167	1443	34.7179	34.716	27.8231	27.8231	-0.0002	-0.000166	-0.0019	0.00E+00
1463.634	0.9304	0.9302	3.026932	3.026765	1.00E-12	194.814	34.7162	-0.000167	-0.0002	96.6825	-67.15744	-74.47656	-0.0699	0	-0.0002	34.7179	34.716	-0.0019	-0.000167	1444	34.7179	34.716	27.8233	27.8233	-0.0002	-0.000167	-0.0019	0.00E+00
1464.651	0.9295	0.9292	3.026876	3.026708	1.00E-12	194.744	34.716	-0.000167	-0.0002	96.6794	-67.15744	-74.47656	-0.0709	0	-0.0002	34.7177	34.7158	-0.0019	-0.000168	1445	34.7177	34.7158	27.8232	27.8232	-0.0002	-0.000168	-0.0019	0.00E+00
1465.668	0.9283	0.9281	3.026803	3.026636	1.00E-12	194.733	34.7157	-0.000167	-0.0001	96.683	-67.15746	-74.47656	-0.0725	0	-0.0001	34.7175	34.7155	-0.002	-0.000167	1446	34.7175	34.7155	27.8231	27.8231	-0.0001	-0.000167	-0.002	0.00E+00
1466.685	0.9274	0.9272	3.026783	3.026603	1.00E-12	194.715	34.7158	-0.000179	-0.0002	96.6836	-67.15746	-74.47656	-0.0721	0	-0.0002	34.7176	34.7156	-0.002	-0.00018	1447	34.7176	34.7156	27.8232	27.8232	-0.0002	-0.00018	-0.002	0.00E+00
1467.702	0.927	0.9269	3.026781	3.026611	1.00E-12	194.589	34.7156	-0.00017	-0.0001	96.6843	-67.15746	-74.47656	-0.0737	0	-0.0001	34.7175	34.7155	-0.002	-0.00017	1448	34.7175	34.7155	27.8232	27.8232	-0.0001	-0.00017	-0.002	0.00E+00
1468.719	0.9265	0.9264	3.026792	3.026626	1.00E-12	194.619	34.7158	-0.000166	-0.0001	96.6836	-67.15746	-74.47658	-0.0733	0	-0.0001	34.7176	34.7157	-0.002	-0.000165	1449	34.7176	34.7157	27.8233	27.8233	-0.0001	-0.000165	-0.002	0.00E+00
1469.736	0.9263	0.9261	3.026814	3.026638	1.00E-12	194.75	34.7158	-0.000175	-0.0002	96.6861	-67.15746	-74.47658	-0.07	0	-0.0002	34.7177	34.7157	-0.002	-0.000176	1450	34.7177	34.7157	27.8234	27.8234	-0.0002	-0.000176	-0.002	0.00E+00
1470.754	0.9261	0.9259	3.026821	3.026672	1.00E-12	194.809	34.7158	-0.00015	-0.0002	96.6646	-67.15746	-74.47658	-0.0714	0	-0.0002	34.7174	34.7157	-0.0017	-0.000149	1451	34.7174	34.7157	27.8232	27.8232	-0.0002	-0.000149	-0.0017	0.00E+00
1471.771	0.9261	0.9259	3.026886	3.026715	1.00E-12	194.875	34.7158	-0.000171	-0.0002	96.6841	-67.15746	-74.47658	-0.0757	0	-0.0002	34.7177	34.7157	-0.002	-0.00017	1452	34.7177	34.7157	27.8234	27.8234	-0.0002	-0.00017	-0.002	0.00E+00
1472.788	0.9259	0.9258	3.026905	3.026742	1.00E-12	194.627	34.7157	-0.000163	-0.0001	96.6844	-67.15746	-74.47658	-0.074	0	-0.0001	34.7176	34.7156	-0.002	-0.000163	1453	34.7176	34.7156	27.8233	27.8233	-0.0001	-0.000163	-0.002	0.00E+00
1473.805	0.9259	0.9258	3.02694	3.026778	1.00E-12	194.633	34.7157	-0.000161	-0.0001	96.6785	-67.15746	-74.47657	-0.0703	0	-0.0001	34.7176	34.7156	-0.0019	-0.000162	1454	34.7176	34.7156	27.8233	27.8233	-0.0001	-0.000162	-0.0019	0.00E+00
1474.822	0.9258	0.9255	3.026992	3.026814	1.00E-12	194.652	34.7159	-0.000178	-0.0003	96.6837	-67.15746	-74.47656	-0.0686	0	-0.0003	34.7177	34.7158	-0.0019	-0.000178	1455	34.7177	34.7158	27.8234	27.8234	-0.0003	-0.000178	-0.0019	0.00E+00
1475.839	0.9256	0.9255	3.02702	3.02685	1.00E-12	194.926	34.7158	-0.00017	-0.0001	96.6836	-67.15746	-74.47656	-0.0673	0	-0.0001	34.7178	34.7157	-0.002	-0.00017	1456	34.7178	34.7157	27.8235	27.8235	-0.0001	-0.00017	-0.002	0.00E+00
1476.857	0.925	0.9247	3.026993	3.026834	1.00E-12	194.766	34.7159	-0.000161	-0.0002	96.6821	-67.15746	-74.47656	-0.0679	0	-0.0002	34.7176	34.7158	-0.0018	-0.000159	1457	34.7176	34.7158	27.8234	27.8234	-0.0002	-0.000159	-0.0018	0.00E+00
1477.874	0.9244	0.9242	3.026986	3.026822	1.00E-12	194.635	34.7158	-0.000164	-0.0001	96.6835	-67.15746	-74.47656	-0.0685	0	-0.0001	34.7176	34.7157	-0.002	-0.000164	1458	34.7176	34.7157	27.8235	27.8235	-0.0001	-0.000164	-0.002	0.00E+00
1478.891	0.925	0.9244	3.027078	3.026861	1.00E-12	194.722	34.7155	-0.000215	-0.0006	96.683	-67.15746	-74.47657	-0.0693	0	-0.0006	34.7176	34.7155	-0.0021	-0.000217	1459	34.7176	34.7155	27.8234	27.8234	-0.0006	-0.000217	-0.0021	0.00E+00
1479.908	0.9235	0.9233	3.026995	3.026822	1.00E-12	194.617	34.7157	-0.000173	-0.0002	96.6825	-67.15746	-74.47658	-0.0713	0	-0.0002	34.7176	34.7156	-0.002	-0.000172	1460	34.7176	34.7156	27.8235	27.8235	-0.0002	-0.000172	-0.002	0.00E+00
1480.925	0.9223	0.9221	3.02693	3.026761	1.00E-12	194.663	34.7157	-0.00017	-0.0002	96.679	-67.15746	-74.47658	-0.0727	0	-0.0002	34.7175	34.7156	-0.002	-0.000169	1461	34.7175	34.7156	27.8235	27.8235	-0.0002	-0.000169	-0.002	0.00E+00
1481.943	0.9218	0.9216	3.026928	3.026757	1.00E-12	194.655	34.7157	-0.00017	-0.0002	96.6833	-67.15746	-74.47658	-0.0719	0	-0.0002	34.7175	34.7156	-0.0019	-0.000171	1462	34.7175	34.7156	27.8235	27.8235	-0.0002	-0.00017	-0.0019	0.00E+00
1482.96	0.9217	0.9215	3.026962	3.026792	1.00E-12	194.553	34.7157	-0.000172	-0.0002	96.6821	-67.15746	-74.47658	-0.0744	0	-0.0002	34.7176	34.7156	-0.002	-0.00017	1463	34.7176	34.7156	27.8236	27.8236	-0.0002	-0.00017	-0.002	0.00E+00
