PrDM	T090C	T190C	C0S/m	C1S/m	Par	Sbeox0Mm/Kg	Sal11	C2-C1S/m	T2-T190C	CStarTr0	Latitude	Longitude	FlECO-AFL	ModError	T2-T190C	Sal00	Sal11	SecS-priS	C2-C1S/m	DepSM	Sal00	Sal11	Sigma-t00	Sigma-t00	T2-T190C	C2-C1S/m	SecS-priS	Flag
189.981	0.6694	0.6682	2.929957	2.92977	3.76E-02	189.101	34.4713	-0.000183	-0.0011	96.559	-67.5115	-70.59042	-0.0399	0	-0.0011	34.4754	34.4742	-0.0011	-0.000187	188	34.4754	34.4742	27.6446	27.6446	-0.0011	-0.000187	-0.0011	0.00E+00
190.992	0.6757	0.6759	2.930683	2.930634	3.78E-02	188.765	34.4737	-0.000049	0.0001	96.5973	-67.5115	-70.59042	-0.0656	0	0.0001	34.4771	34.4764	-0.0008	-0.000049	189	34.4771	34.4764	27.6457	27.6457	0.0001	-0.000049	-0.0008	0.00E+00
192.003	0.6898	0.6902	2.932168	2.932122	3.71E-02	188.735	34.4765	-0.000047	0.0004	96.5736	-67.5115	-70.59042	-0.044	0	0.0004	34.4802	34.4792	-0.0011	-0.000045	190	34.4802	34.4792	27.6473	27.6473	0.0004	-0.000046	-0.0011	0.00E+00
193.014	0.7149	0.7149	2.934867	2.934797	3.74E-02	188.615	34.4828	-0.000069	0	96.5971	-67.5115	-70.5904	-0.0714	0	0	34.4867	34.4858	-0.0009	-0.00007	191	34.4867	34.4858	27.651	27.651	0	-0.00007	-0.0009	0.00E+00
194.025	0.7243	0.7241	2.935896	2.935789	3.67E-02	188.748	34.4853	-0.000107	-0.0003	96.5962	-67.5115	-70.5904	-0.0732	0	-0.0003	34.489	34.4879	-0.0011	-0.000107	192	34.489	34.4879	27.6522	27.6522	-0.0003	-0.000107	-0.0011	0.00E+00
195.036	0.7275	0.7279	2.936369	2.936343	3.65E-02	191.771	34.4881	-0.000025	0.0004	96.6243	-67.5115	-70.5904	-0.0703	0	0.0004	34.491	34.4902	-0.0008	-0.000026	193	34.491	34.4902	27.6536	27.6536	0.0004	-0.000026	-0.0008	0.00E+00
196.047	0.6975	0.6976	2.933849	2.933804	3.64E-02	193.498	34.4895	-0.000047	0.0002	96.6223	-67.5115	-70.5904	-0.0412	0	0.0001	34.4911	34.4903	-0.0008	-0.000045	194	34.4911	34.4903	27.6556	27.6556	0.0001	-0.000045	-0.0008	0.00E+00
197.058	0.6857	0.686	2.932813	2.932768	3.64E-02	193.54	34.4889	-0.000046	0.0003	96.6253	-67.5115	-70.5904	-0.0605	0	0.0004	34.4902	34.4892	-0.001	-0.000045	195	34.4902	34.4892	27.6556	27.6556	0.0004	-0.000045	-0.001	0.00E+00
198.069	0.7094	0.7091	2.935315	2.93521	3.61E-02	191.818	34.4937	-0.000104	-0.0003	96.5945	-67.5115	-70.59038	-0.0363	0	-0.0003	34.4956	34.4946	-0.001	-0.000105	196	34.4956	34.4946	27.6585	27.6585	-0.0003	-0.000105	-0.001	0.00E+00
199.08	0.7433	0.7428	2.938791	2.938683	3.60E-02	190.358	34.4999	-0.000107	-0.0005	96.6062	-67.5115	-70.59038	-0.0469	0	-0.0005	34.5025	34.5017	-0.0008	-0.000108	197	34.5025	34.5017	27.6619	27.6619	-0.0005	-0.000108	-0.0008	0.00E+00
200.091	0.758	0.7577	2.940408	2.940312	3.55E-02	189.551	34.5036	-0.000095	-0.0002	96.6392	-67.5115	-70.59038	-0.0603	0	-0.0002	34.5066	34.5056	-0.001	-0.000096	198	34.5066	34.5056	27.6643	27.6643	-0.0002	-0.000096	-0.001	0.00E+00
201.102	0.7816	0.7814	2.942917	2.942812	3.59E-02	189.095	34.5086	-0.000105	-0.0002	96.6443	-67.5115	-70.59038	-0.0483	0	-0.0002	34.5122	34.5111	-0.0011	-0.000105	199	34.5122	34.5111	27.6673	27.6673	-0.0002	-0.000105	-0.0011	0.00E+00
202.113	0.8006	0.8004	2.94504	2.944943	3.52E-02	188.817	34.5143	-0.000096	-0.0003	96.6514	-67.5115	-70.59038	-0.0599	0	-0.0003	34.518	34.517	-0.001	-0.000097	200	34.518	34.517	27.6708	27.6708	-0.0003	-0.000097	-0.001	0.00E+00
203.124	0.809	0.8089	2.945943	2.945879	3.51E-02	188.19	34.5167	-0.000064	-0.0001	96.6621	-67.5115	-70.59036	-0.0514	0	-0.0001	34.5198	34.5191	-0.0007	-0.000064	201	34.5198	34.5191	27.6717	27.6717	-0.0001	-0.000064	-0.0007	0.00E+00
204.136	0.8264	0.8261	2.947802	2.947704	3.48E-02	187.57	34.5208	-0.000098	-0.0003	96.6869	-67.5115	-70.59036	-0.04	0	-0.0003	34.524	34.523	-0.0009	-0.000098	202	34.524	34.523	27.674	27.674	-0.0003	-0.000098	-0.0009	0.00E+00
205.147	0.8383	0.8382	2.949102	2.949031	3.50E-02	187.299	34.5239	-0.000071	-0.0001	96.6855	-67.5115	-70.59036	-0.0599	0	-0.0001	34.5269	34.5261	-0.0008	-0.000071	203	34.5269	34.5261	27.6756	27.6756	-0.0001	-0.000071	-0.0008	0.00E+00
206.158	0.8434	0.8434	2.949661	2.949599	3.51E-02	186.925	34.525	-0.000064	0	96.7032	-67.5115	-70.59036	-0.0338	0	0	34.5279	34.5271	-0.0009	-0.000063	204	34.5279	34.5271	27.6761	27.6761	0	-0.000063	-0.0009	0.00E+00
207.169	0.8569	0.8568	2.951101	2.951025	3.47E-02	186.664	34.528	-0.000074	-0.0001	96.7001	-67.5115	-70.59036	-0.0329	0	-0.0001	34.5309	34.5301	-0.0008	-0.000075	205	34.5309	34.5301	27.6776	27.6776	-0.0001	-0.000075	-0.0008	0.00E+00
208.18	0.8673	0.8672	2.95223	2.952161	3.47E-02	186.672	34.5306	-0.00007	0	96.7013	-67.5115	-70.59036	-0.0562	0	0	34.5335	34.5326	-0.0009	-0.00007	206	34.5335	34.5326	27.679	27.679	0	-0.00007	-0.0009	0.00E+00
209.191	0.8753	0.875	2.95319	2.953095	3.45E-02	186.882	34.5336	-0.000094	-0.0003	96.6359	-67.5115	-70.59035	-0.0341	0	-0.0003	34.5363	34.5354	-0.0009	-0.000095	207	34.5363	34.5354	27.6807	27.6807	-0.0003	-0.000095	-0.0009	0.00E+00
210.202	0.877	0.8768	2.953479	2.953394	3.47E-02	186.591	34.5351	-0.000086	-0.0001	96.4465	-67.5115	-70.59034	-0.035	0	-0.0001	34.5376	34.5367	-0.0009	-0.000085	208	34.5376	34.5367	27.6817	27.6817	-0.0001	-0.000085	-0.0009	0.00E+00
211.213	0.8803	0.88	2.953859	2.95376	3.44E-02	186.209	34.5359	-0.000099	-0.0003	96.697	-67.5115	-70.59034	-0.0332	0	-0.0003	34.5383	34.5373	-0.001	-0.000099	209	34.5383	34.5373	27.682	27.682	-0.0003	-0.000099	-0.001	0.00E+00
212.224	0.8946	0.8944	2.955407	2.9553	3.44E-02	185.906	34.5391	-0.000107	-0.0002	96.6845	-67.5115	-70.59033	-0.0492	0	-0.0002	34.5418	34.5407	-0.0011	-0.000107	210	34.5418	34.5407	27.6839	27.6839	-0.0002	-0.000107	-0.0011	0.00E+00
213.235	0.9106	0.9105	2.957089	2.957031	3.43E-02	184.487	34.5429	-0.000058	-0.0001	96.6829	-67.5115	-70.59032	-0.0289	0	-0.0001	34.5451	34.5445	-0.0006	-0.000058	211	34.5451	34.5445	27.6856	27.6856	-0.0001	-0.000058	-0.0006	0.00E+00
214.246	0.9409	0.9399	2.960149	2.95999	3.43E-02	183.43	34.5472	-0.000156	-0.0009	96.6681	-67.5115	-70.59032	-0.053	0	-0.0009	34.5505	34.5495	-0.001	-0.000159	212	34.5505	34.5495	27.6879	27.6879	-0.0009	-0.000159	-0.001	0.00E+00
215.258	0.9665	0.9663	2.962909	2.962807	3.37E-02	182.96	34.5532	-0.000103	-0.0002	96.6884	-67.5115	-70.59032	-0.036	0	-0.0002	34.5571	34.556	-0.0011	-0.000102	213	34.5571	34.556	27.6915	27.6915	-0.0002	-0.000102	-0.0011	0.00E+00
216.269	0.9814	0.9813	2.964513	2.964421	3.43E-02	182.858	34.5565	-0.000094	-0.0001	96.6773	-67.5115	-70.59032	-0.0365	0	-0.0001	34.5606	34.5595	-0.0011	-0.000093	214	34.5606	34.5595	27.6934	27.6934	-0.0001	-0.000093	-0.0011	0.00E+00
217.28	0.9918	0.9917	2.96567	2.965589	3.45E-02	182.549	34.5597	-0.000082	-0.0001	96.6606	-67.5115	-70.5903	-0.0351	0	-0.0001	34.5634	34.5624	-0.0009	-0.000081	215	34.5634	34.5624	27.6949	27.6949	-0.0001	-0.000082	-0.0009	0.00E+00
218.291	0.9996	0.9998	2.96655	2.966496	3.40E-02	182.337	34.5624	-0.000055	0.0002	96.6612	-67.5115	-70.5903	-0.0349	0	0.0002	34.5655	34.5646	-0.001	-0.000054	216	34.5655	34.5646	27.6962	27.6962	0.0002	-0.000054	-0.001	0.00E+00
219.302	1.0124	1.0114	2.967858	2.967716	3.36E-02	181.887	34.5648	-0.000138	-0.001	96.6991	-67.5115	-70.5903	-0.0347	0	-0.001	34.5675	34.5668	-0.0006	-0.000142	217	34.5675	34.5668	27.6969	27.6969	-0.001	-0.000142	-0.0006	0.00E+00
220.313	1.029	1.0287	2.969781	2.969682	3.41E-02	181.86	34.5701	-0.000102	-0.0003	96.6868	-67.5115	-70.59032	-0.0325	0	-0.0003	34.5733	34.5723	-0.001	-0.000099	218	34.5733	34.5723	27.7005	27.7005	-0.0003	-0.000099	-0.001	0.00E+00
221.324	1.0297	1.0296	2.969939	2.969872	3.33E-02	181.77	34.5713	-0.000066	0	96.6816	-67.5115	-70.59032	-0.0353	0	0	34.574	34.5732	-0.0008	-0.000067	219	34.574	34.5732	27.701	27.701	0	-0.000067	-0.0008	0.00E+00
222.336	1.0293	1.0292	2.969928	2.969867	3.35E-02	181.934	34.5713	-0.000062	-0.0001	96.7026	-67.5115	-70.5903	-0.0353	0	-0.0001	34.5736	34.573	-0.0007	-0.000061	220	34.5736	34.573	27.7007	27.7007	-0.0001	-0.000061	-0.0007	0.00E+00
223.347	1.029	1.0289	2.969967	2.969893	3.33E-02	181.986	34.5717	-0.000075	0	96.6985	-67.5115	-70.59032	-0.0358	0	0	34.574	34.5731	-0.0009	-0.000075	221	34.574	34.5731	27.701	27.701	0	-0.000075	-0.0009	0.00E+00
224.358	1.0309	1.0309	2.970209	2.970138	3.33E-02	181.881	34.5724	-0.000072	0	96.6997	-67.5115	-70.59031	-0.0344	0	0	34.5744	34.5735	-0.0009	-0.000071	222	34.5744	34.5735	27.7012	27.7012	0	-0.000071	-0.0009	0.00E+00
225.369	1.0393	1.039	2.971162	2.971071	3.35E-02	181.627	34.5748	-0.00009	-0.0002	96.6749	-67.5115	-70.59031	-0.0366	0	-0.0002	34.5768	34.5758	-0.0009	-0.000091	223	34.5768	34.5758	27.7026	27.7026	-0.0002	-0.000091	-0.0009	0.00E+00
226.38	1.0507	1.0503	2.972425	2.972312	3.34E-02	180.937	34.5775	-0.000113	-0.0004	96.7055	-67.5115	-70.5903	-0.0363	0	-0.0004	34.5797	34.5788	-0.001	-0.000113	224	34.5797	34.5788	27.7042	27.7042	-0.0004	-0.000113	-0.001	0.00E+00
227.391	1.0651	1.0649	2.973941	2.973854	3.26E-02	180.608	34.5802	-0.000087	-0.0002	96.7079	-67.5115	-70.5903	-0.0576	0	-0.0002	34.5827	34.5818	-0.0009	-0.000088	225	34.5827	34.5818	27.7056	27.7056	-0.0002	-0.000088	-0.0009	0.00E+00
228.403	1.0816	1.0813	2.975687	2.975593	3.30E-02	180.391	34.5836	-0.000093	-0.0003	96.6875	-67.5115	-70.5903	-0.0724	0	-0.0003	34.5863	34.5854	-0.0009	-0.000094	226	34.5863	34.5854	27.7074	27.7074	-0.0003	-0.000093	-0.0009	0.00E+00
229.414	1.0878	1.0878	2.976416	2.976338	3.31E-02	180.004	34.5856	-0.000079	0	96.6864	-67.5115	-70.5903	-0.0586	0	0	34.5882	34.5872	-0.001	-0.000078	227	34.5882	34.5872	27.7085	27.7085	0	-0.000078	-0.001	0.00E+00
230.425	1.0935	1.0933	2.977	2.976924	3.35E-02	179.751	34.5867	-0.000077	-0.0002	96.7013	-67.5115	-70.5903	-0.0348	0	-0.0002	34.5888	34.588	-0.0007	-0.000076	228	34.5888	34.588	27.7086	27.7086	-0.0002	-0.000076	-0.0007	0.00E+00
231.436	1.0999	1.0989	2.97767	2.977514	3.26E-02	178.97	34.5875	-0.000151	-0.001	96.7092	-67.5115	-70.5903	-0.0262	0	-0.001	34.5897	34.5888	-0.0009	-0.000156	229	34.5897	34.5888	27.7089	27.7089	-0.001	-0.000157	-0.0009	0.00E+00
232.447	1.1202	1.119	2.979699	2.9795	3.25E-02	178.64	34.5897	-0.0002	-0.0012	96.7171	-67.5115	-70.5903	-0.0214	0	-0.0012	34.5926	34.5914	-0.0012	-0.000199	230	34.5926	34.5914	27.7099	27.7099	-0.0012	-0.000199	-0.0012	0.00E+00
233.459	1.1373	1.1368	2.981606	2.981486	3.28E-02	178.407	34.5947	-0.00012	-0.0005	96.7248	-67.5115	-70.5903	-0.0697	0	-0.0005	34.5976	34.5967	-0.0009	-0.000121	231	34.5976	34.5967	27.7128	27.7128	-0.0005	-0.000121	-0.0009	0.00E+00
234.47	1.1398	1.1397	2.981931	2.981847	3.29E-02	178.409	34.5958	-0.000085	-0.0001	96.7241	-67.5115	-70.5903	-0.0454	0	-0.0001	34.5984	34.5975	-0.0009	-0.000085	232	34.5984	34.5975	27.7132	27.7132	-0.0001	-0.000085	-0.0009	0.00E+00
235.481	1.1409	1.1409	2.98208	2.982005	3.32E-02	178.188	34.5963	-0.000077	0	96.7421	-67.5115	-70.5903	-0.0531	0	0	34.5986	34.5976	-0.001	-0.000075	233	34.5986	34.5976	27.7132	27.7132	0	-0.000075	-0.001	0.00E+00
236.492	1.1531	1.1525	2.983367	2.983237	3.29E-02	178.044	34.5986	-0.000127	-0.0006	96.7506	-67.5115	-70.5903	-0.0694	0	-0.0007	34.6009	34.6	-0.0009	-0.00013	234	34.6009	34.6	27.7143	27.7143	-0.0007	-0.00013	-0.0009	0.00E+00
237.504	1.1607	1.1605	2.984249	2.984154	3.25E-02	177.849	34.6008	-0.000095	-0.0002	96.7302	-67.5115	-70.5903	-0.0409	0	-0.0002	34.6033	34.6023	-0.001	-0.000095	235	34.6033	34.6023	27.7157	27.7157	-0.0002	-0.000095	-0.001	0.00E+00
238.515	1.1716	1.1714	2.985404	2.985313	3.25E-02	177.565	34.6029	-0.000091	-0.0002	96.7167	-67.5115	-70.5903	-0.0663	0	-0.0002	34.6054	34.6045	-0.0009	-0.00009	236	34.6054	34.6045	27.7167	27.7167	-0.0002	-0.00009	-0.0009	0.00E+00
239.526	1.1833	1.1832	2.986674	2.986607	3.26E-02	177.277	34.6058	-0.000068	0	96.7085	-67.5115	-70.5903	-0.069	0	0	34.6082	34.6074	-0.0008	-0.000067	237	34.6082	34.6074	27.7181	27.7181	0	-0.000067	-0.0008	0.00E+00
240.537	1.1923	1.1919	2.98766	2.987558	3.25E-02	176.97	34.6079	-0.000101	-0.0004	96.755	-67.5115	-70.5903	0.0098	0	-0.0004	34.6103	34.6094	-0.0009	-0.000101	238	34.6103	34.6094	27.7192	27.7192	-0.0004	-0.000101	-0.0009	0.00E+00
241.549	1.1977	1.1974	2.988269	2.988172	3.26E-02	176.923	34.6092	-0.000097	-0.0003	96.7646	-67.5115	-70.5903	0.0627	0	-0.0003	34.6115	34.6106	-0.0009	-0.000097	239	34.6115	34.6106	27.7198	27.7198	-0.0003	-0.000097	-0.0009	0.00E+00
242.56	1.2048	1.2042	2.989056	2.988926	3.23E-02	176.763	34.6108	-0.000129	-0.0006	96.747	-67.5115	-70.5903	-0.0093	0	-0.0006	34.6131	34.6122	-0.0009	-0.00013	240	34.6131	34.6122	27.7206	27.7206	-0.0006	-0.00013	-0.0009	0.00E+00
243.571	1.2121	1.2119	2.989898	2.989806	3.28E-02	176.696	34.613	-0.000092	-0.0003	96.7544	-67.5115	-70.5903	-0.0584	0	-0.0003	34.6153	34.6144	-0.0009	-0.000092	241	34.6153	34.6144	27.7218	27.7218	-0.0003	-0.000092	-0.0009	0.00E+00
244.582	1.2162	1.216	2.990389	2.990289	3.22E-02	176.502	34.6141	-0.000101	-0.0002	96.738	-67.5115	-70.5903	-0.0348	0	-0.0002	34.6164	34.6154	-0.001	-0.000101	242	34.6164	34.6154	27.7224	27.7224	-0.0002	-0.000101	-0.001	0.00E+00
245.594	1.2178	1.2175	2.99059	2.990494	3.17E-02	176.434	34.6148	-0.000096	-0.0004	96.7391	-67.5115	-70.5903	-0.0321	0	-0.0004	34.6166	34.6158	-0.0008	-0.000096	243	34.6166	34.6158	27.7225	27.7225	-0.0004	-0.000096	-0.0008	0.00E+00
246.605	1.2194	1.2192	2.990828	2.990731	3.19E-02	176.634	34.6154	-0.000096	-0.0002	96.7585	-67.5115	-70.5903	-0.0317	0	-0.0002	34.6173	34.6163	-0.001	-0.000097	244	34.6173	34.6163	27.7229	27.7229	-0.0002	-0.000097	-0.001	0.00E+00
247.616	1.2203	1.2201	2.990959	2.990865	3.18E-02	176.391	34.6157	-0.000095	-0.0002	96.7643	-67.5115	-70.5903	-0.0146	0	-0.0002	34.6174	34.6165	-0.001	-0.000093	245	34.6174	34.6165	27.723	27.723	-0.0002	-0.000093	-0.001	0.00E+00
248.627	1.2237	1.2234	2.991347	2.991251	3.20E-02	176.451	34.6164	-0.000096	-0.0003	96.7591	-67.5115	-70.59029	-0.0056	0	-0.0003	34.6181	34.6172	-0.0009	-0.000097	246	34.6181	34.6172	27.7233	27.7233	-0.0003	-0.000097	-0.0009	0.00E+00
249.639	1.2249	1.2249	2.991525	2.991462	3.16E-02	176.345	34.617	-0.000063	0	96.7598	-67.5115	-70.59028	-0.0287	0	3.79E-07	34.6184	34.6176	-0.0008	-0.000063	247	34.6184	34.6176	27.7235	27.7235	3.58E-07	-0.000063	-0.0008	0.00E+00
250.65	1.2299	1.2297	2.992105	2.992018	3.20E-02	176.184	34.6182	-0.000088	-0.0003	96.7486	-67.5115	-70.5903	-0.0511	0	-0.0003	34.6197	34.6189	-0.0008	-0.000088	248	34.6197	34.6189	27.7241	27.7241	-0.0003	-0.000088	-0.0008	0.00E+00
251.661	1.2368	1.2365	2.992886	2.992791	3.19E-02	175.984	34.6199	-0.000094	-0.0003	96.7534	-67.5115	-70.59029	-0.0703	0	-0.0003	34.6215	34.6206	-0.0008	-0.000094	249	34.6215	34.6206	27.7251	27.7251	-0.0003	-0.000094	-0.0008	0.00E+00
252.673	1.2419	1.2417	2.993488	2.993392	3.18E-02	175.87	34.6213	-0.000096	-0.0002	96.7657	-67.5115	-70.5903	-0.0699	0	-0.0002	34.623	34.622	-0.001	-0.000095	250	34.623	34.622	27.7259	27.7259	-0.0002	-0.000096	-0.001	0.00E+00
253.684	1.2458	1.2455	2.99394	2.993839	3.17E-02	175.874	34.6222	-0.0001	-0.0003	96.7465	-67.5115	-70.59029	-0.0562	0	-0.0003	34.6239	34.6229	-0.001	-0.000101	251	34.6239	34.6229	27.7264	27.7264	-0.0003	-0.000101	-0.001	0.00E+00
254.695	1.2513	1.2511	2.994575	2.994477	3.16E-02	175.716	34.6235	-0.000098	-0.0002	96.7426	-67.5115	-70.59028	-0.0528	0	-0.0002	34.6253	34.6243	-0.001	-0.000098	252	34.6253	34.6243	27.7271	27.7271	-0.0002	-0.000098	-0.001	0.00E+00
255.707	1.2568	1.2565	2.995208	2.995118	3.19E-02	175.777	34.6251	-0.00009	-0.0003	96.7434	-67.5115	-70.59028	-0.0699	0	-0.0003	34.6268	34.6259	-0.0008	-0.000089	253	34.6268	34.6259	27.7279	27.7279	-0.0003	-0.000089	-0.0008	0.00E+00
256.718	1.2587	1.2585	2.99548	2.995388	3.16E-02	175.669	34.6259	-0.000091	-0.0002	96.7546	-67.5115	-70.59029	-0.0708	0	-0.0002	34.6275	34.6266	-0.0009	-0.000092	254	34.6275	34.6266	27.7284	27.7284	-0.0002	-0.000092	-0.0009	0.00E+00
257.729	1.2588	1.2585	2.995528	2.995433	3.20E-02	175.584	34.6261	-0.000096	-0.0003	96.7683	-67.5115	-70.59029	-0.0363	0	-0.0003	34.6275	34.6266	-0.0009	-0.000095	255	34.6275	34.6266	27.7284	27.7284	-0.0003	-0.000095	-0.0009	0.00E+00
258.741	1.2582	1.2578	2.995587	2.995464	3.16E-02	175.757	34.6267	-0.000122	-0.0004	96.7687	-67.5115	-70.59029	-0.0364	0	-0.0004	34.6283	34.6272	-0.0011	-0.000122	256	34.6283	34.6272	27.7291	27.7291	-0.0004	-0.000122	-0.0011	0.00E+00
259.752	1.2587	1.2585	2.995699	2.995589	3.13E-02	175.649	34.627	-0.00011	-0.0003	96.7401	-67.5115	-70.59028	-0.0501	0	-0.0003	34.6285	34.6274	-0.0011	-0.00011	257	34.6285	34.6274	27.7292	27.7292	-0.0003	-0.000111	-0.0011	0.00E+00
260.763	1.2627	1.2625	2.996163	2.996063	3.16E-02	175.75	34.628	-0.000099	-0.0002	96.7452	-67.5115	-70.59027	-0.0504	0	-0.0002	34.6295	34.6284	-0.001	-0.000099	258	34.6295	34.6284	27.7297	27.7297	-0.0002	-0.000099	-0.001	0.00E+00
261.775	1.2563	1.256	2.995637	2.995528	3.15E-02	175.971	34.628	-0.000109	-0.0003	96.71	-67.5115	-70.59026	-0.0534	0	-0.0003	34.6292	34.6282	-0.0011	-0.000109	259	34.6292	34.6281	27.73	27.73	-0.0003	-0.000109	-0.0011	0.00E+00
262.786	1.2529	1.2524	2.995353	2.995232	3.14E-02	175.737	34.6278	-0.000121	-0.0005	96.7544	-67.5115	-70.59026	-0.0618	0	-0.0005	34.6288	34.6278	-0.001	-0.000121	260	34.6288	34.6278	27.7298	27.7298	-0.0005	-0.000121	-0.001	0.00E+00
263.797	1.2582	1.2579	2.995937	2.995826	3.15E-02	175.729	34.6285	-0.000111	-0.0003	96.7554	-67.5115	-70.59027	-0.0699	0	-0.0003	34.6298	34.6287	-0.0011	-0.000111	261	34.6298	34.6287	27.7303	27.7303	-0.0003	-0.000111	-0.0011	0.00E+00
264.809	1.2577	1.2575	2.99596	2.995897	3.15E-02	175.655	34.6293	-0.000064	-0.0001	96.7272	-67.5115	-70.59028	-0.0696	0	-0.0001	34.6301	34.6294	-0.0007	-0.000063	262	34.6301	34.6294	27.7306	27.7306	-0.0001	-0.000063	-0.0007	0.00E+00
265.82	1.2621	1.262	2.996483	2.996388	3.15E-02	175.645	34.63	-0.000095	-0.0001	96.7272	-67.5115	-70.59028	-0.0549	0	-0.0001	34.6313	34.6302	-0.0011	-0.000094	263	34.6313	34.6302	27.7312	27.7312	-0.0001	-0.000094	-0.0011	0.00E+00
266.831	1.2679	1.2677	2.997133	2.997026	3.16E-02	175.422	34.6311	-0.000106	-0.0002	96.7355	-67.5115	-70.59028	-0.0178	0	-0.0002	34.6326	34.6315	-0.0011	-0.000107	264	34.6326	34.6315	27.7319	27.7319	-0.0002	-0.000107	-0.0011	0.00E+00
267.843	1.2709	1.2706	2.997519	2.997406	3.14E-02	175.582	34.6322	-0.000113	-0.0003	96.7305	-67.5115	-70.59028	-0.0334	0	-0.0003	34.6337	34.6326	-0.0011	-0.000113	265	34.6337	34.6326	27.7325	27.7325	-0.0003	-0.000113	-0.0011	0.00E+00
268.854	1.272	1.2717	2.997741	2.997629	3.14E-02	175.429	34.6333	-0.000112	-0.0003	96.7285	-67.5115	-70.59028	-0.0336	0	-0.0003	34.6347	34.6336	-0.0011	-0.000112	266	34.6347	34.6336	27.7333	27.7333	-0.0003	-0.000112	-0.0011	0.00E+00
269.866	1.274	1.2736	2.997978	2.997863	3.13E-02	175.275	34.6335	-0.000113	-0.0004	96.7364	-67.5115	-70.59028	-0.0379	0	-0.0004	34.6349	34.6339	-0.001	-0.000115	267	34.6349	34.6339	27.7333	27.7333	-0.0004	-0.000115	-0.001	0.00E+00
270.877	1.2836	1.2835	2.999019	2.998937	3.13E-02	175.202	34.6355	-0.000083	-0.0001	96.7414	-67.5115	-70.59028	-0.0436	0	-0.0001	34.637	34.6361	-0.001	-0.000082	268	34.637	34.6361	27.7343	27.7343	-0.0001	-0.000082	-0.001	0.00E+00
271.888	1.2885	1.2884	2.999653	2.999546	3.13E-02	175.347	34.6373	-0.000107	-0.0001	96.7495	-67.5115	-70.59028	-0.026	0	-0.0001	34.6391	34.6379	-0.0012	-0.000106	269	34.6391	34.6379	27.7356	27.7356	-0.0001	-0.000106	-0.0012	0.00E+00
272.9	1.2888	1.2884	2.999858	2.999753	3.13E-02	175.316	34.6395	-0.000105	-0.0003	96.7573	-67.5115	-70.59028	-0.0524	0	-0.0003	34.6409	34.6399	-0.001	-0.000106	270	34.6409	34.6399	27.737	27.737	-0.0003	-0.000106	-0.001	0.00E+00
273.911	1.2926	1.2925	3.000321	3.000219	3.16E-02	175.264	34.6403	-0.000102	-0.0002	96.755	-67.5115	-70.59028	-0.0575	0	-0.0002	34.6419	34.6408	-0.0011	-0.000102	271	34.6419	34.6408	27.7376	27.7376	-0.0002	-0.000102	-0.0011	0.00E+00
274.923	1.2982	1.298	3.000976	3.000871	3.15E-02	175.375	34.6418	-0.000106	-0.0001	96.7214	-67.5115	-70.59027	-0.069	0	-0.0001	34.6436	34.6424	-0.0012	-0.000105	272	34.6436	34.6424	27.7386	27.7386	-0.0001	-0.000104	-0.0012	0.00E+00
275.934	1.3007	1.3004	3.001358	3.001246	3.13E-02	175.295	34.6433	-0.000111	-0.0002	96.6616	-67.5115	-70.59026	-0.0699	0	-0.0002	34.6451	34.6439	-0.0012	-0.000112	273	34.6451	34.6439	27.7396	27.7396	-0.0002	-0.000112	-0.0012	0.00E+00
276.945	1.3046	1.3042	3.001791	3.001679	3.14E-02	175.149	34.6441	-0.000112	-0.0004	96.7224	-67.5115	-70.59026	-0.0513	0	-0.0004	34.6458	34.6447	-0.001	-0.000112	274	34.6458	34.6447	27.7399	27.7399	-0.0004	-0.000112	-0.001	0.00E+00
277.957	1.3076	1.3073	3.002146	3.002033	3.11E-02	174.752	34.6447	-0.000113	-0.0003	96.7367	-67.5115	-70.59026	-0.06	0	-0.0003	34.6464	34.6452	-0.0012	-0.000113	275	34.6464	34.6452	27.7401	27.7401	-0.0003	-0.000113	-0.0012	0.00E+00
278.968	1.3128	1.3124	3.002735	3.002605	3.13E-02	174.573	34.6458	-0.000129	-0.0004	96.7563	-67.5115	-70.59024	-0.0339	0	-0.0004	34.6475	34.6463	-0.0012	-0.00013	276	34.6475	34.6463	27.7407	27.7407	-0.0004	-0.00013	-0.0012	0.00E+00
279.98	1.3223	1.3221	3.003721	3.003614	3.13E-02	174.454	34.6471	-0.000107	-0.0002	96.7616	-67.5115	-70.59024	-0.0307	0	-0.0001	34.649	34.6478	-0.0012	-0.000107	277	34.649	34.6478	27.7413	27.7413	-0.0001	-0.000107	-0.0012	0.00E+00
280.991	1.326	1.3257	3.004161	3.00404	3.13E-02	174.406	34.648	-0.000121	-0.0003	96.7571	-67.5115	-70.59024	-0.0539	0	-0.0003	34.65	34.6488	-0.0012	-0.000121	278	34.65	34.6488	27.7418	27.7418	-0.0003	-0.000121	-0.0012	0.00E+00
282.003	1.3306	1.3303	3.004678	3.00457	3.13E-02	174.424	34.6491	-0.000109	-0.0003	96.7279	-67.5115	-70.59024	-0.0572	0	-0.0003	34.6509	34.6498	-0.0011	-0.000108	279	34.6509	34.6498	27.7422	27.7422	-0.0003	-0.000108	-0.0011	0.00E+00
