PrDM	T090C	T190C	C0S/m	C1S/m	Par	Sbeox0Mm/Kg	Sal11	C2-C1S/m	T2-T190C	CStarTr0	Latitude	Longitude	FlECO-AFL	ModError	T2-T190C	Sal00	Sal11	SecS-priS	C2-C1S/m	DepSM	Sal00	Sal11	Sigma-t00	Sigma-t00	T2-T190C	C2-C1S/m	SecS-priS	Flag
5.05	-1.585	-1.5825	2.629431	2.62979	1.39E+02	334.271	33.0705	0.000337	0.0025	90.0059	-66.25447	-67.34011	0.6567	0	0.0025	33.0679	33.0702	0.0019	0.000359	5	33.0679	33.0702	26.6049	26.6049	0.0025	0.000359	0.0019	0.00E+00
6.06	-1.5436	-1.543	2.636348	2.636333	1.24E+02	333.89	33.115	-0.000022	0.0005	90.0134	-66.25448	-67.34012	0.6881	0	0.0005	33.1168	33.116	-0.0009	-0.000015	6	33.1168	33.116	26.6435	26.6435	0.0005	-0.000015	-0.0009	0.00E+00
7.07	-1.5362	-1.5349	2.63765	2.637586	1.08E+02	333.358	33.1226	-0.000071	0.0014	90.2001	-66.25448	-67.34012	0.7729	0	0.0014	33.126	33.1236	-0.0025	-0.000064	7	33.126	33.1236	26.6507	26.6507	0.0014	-0.000064	-0.0025	0.00E+00
8.08	-1.5613	-1.5597	2.633703	2.633675	9.39E+01	333.742	33.0967	-0.000033	0.0015	90.281	-66.25448	-67.34014	0.8721	0	0.0015	33.0987	33.0966	-0.0022	-0.000028	8	33.0987	33.0966	26.6293	26.6293	0.0015	-0.000028	-0.0022	0.00E+00
9.09	-1.568	-1.5664	2.632624	2.632644	8.13E+01	333.751	33.0893	0.000014	0.0016	90.4946	-66.25448	-67.34014	0.9437	0	0.0016	33.0906	33.0891	-0.0016	0.00002	9	33.0906	33.0891	26.6229	26.6229	0.0016	0.000021	-0.0016	0.00E+00
10.1	-1.5648	-1.5651	2.633116	2.63285	7.14E+01	334.109	33.0901	-0.000267	-0.0003	90.6402	-66.25448	-67.34015	0.9587	0	-0.0003	33.0933	33.09	-0.0034	-0.000266	10	33.0933	33.09	26.625	26.625	-0.0003	-0.000266	-0.0034	0.00E+00
11.11	-1.5685	-1.5709	2.632333	2.631736	6.34E+01	334.104	33.0806	-0.000587	-0.0023	90.5635	-66.25446	-67.34016	0.9565	0	-0.0023	33.086	33.0803	-0.0055	-0.000597	11	33.086	33.0803	26.6191	26.6191	-0.0023	-0.000597	-0.0055	0.00E+00
12.12	-1.5704	-1.5697	2.632101	2.631995	5.58E+01	333.161	33.0822	-0.000113	0.0007	90.6057	-66.25446	-67.34017	0.9026	0	0.0007	33.0842	33.082	-0.0023	-0.000106	12	33.0842	33.082	26.6178	26.6178	0.0007	-0.000106	-0.0023	0.00E+00
13.13	-1.5649	-1.5655	2.633251	2.632918	4.92E+01	331.861	33.0894	-0.000339	-0.0006	90.5187	-66.25446	-67.34018	0.9259	0	-0.0006	33.0934	33.0895	-0.004	-0.000334	13	33.0934	33.0895	26.625	26.625	-0.0006	-0.000334	-0.004	0.00E+00
14.14	-1.5138	-1.5217	2.641627	2.640068	4.40E+01	331.925	33.1373	-0.001532	-0.0079	90.4936	-66.25446	-67.34018	0.9923	0	-0.0079	33.1515	33.1387	-0.0124	-0.00156	14	33.1515	33.1388	26.6709	26.6709	-0.0079	-0.00156	-0.0124	0.00E+00
15.15	-1.4276	-1.4484	2.65538	2.651663	3.97E+01	330.621	33.2132	-0.003641	-0.0208	90.5336	-66.25446	-67.34019	1.0371	0	-0.0208	33.2443	33.2163	-0.027	-0.003718	15	33.2445	33.2164	26.744	26.744	-0.0208	-0.003718	-0.027	0.00E+00
16.16	-1.2158	-1.2148	2.691246	2.691001	3.54E+01	332.765	33.4851	-0.000294	0.001	90.6334	-66.25446	-67.3402	1.0746	0	0.001	33.4996	33.4952	-0.0051	-0.000244	16	33.4998	33.4954	26.9448	26.9448	0.001	-0.000244	-0.0051	0.00E+00
17.171	-1.126	-1.1216	2.707557	2.708581	3.12E+01	335.218	33.6204	0.000992	0.0044	90.7977	-66.25446	-67.34021	1.0415	0	0.0044	33.6218	33.6309	0.0087	0.001024	17	33.6218	33.6309	27.0407	27.0407	0.0044	0.001024	0.0087	0.00E+00
18.181	-1.1185	-1.119	2.71347	2.713313	2.81E+01	326.248	33.684	-0.000162	-0.0006	90.9384	-66.25446	-67.34022	0.9573	0	-0.0006	33.6936	33.692	-0.0016	-0.000158	18	33.6936	33.692	27.0987	27.0987	-0.0006	-0.000158	-0.0016	0.00E+00
19.191	-1.1722	-1.1752	2.709893	2.70955	2.60E+01	311.2	33.6988	-0.00034	-0.003	91.1169	-66.25446	-67.34023	0.8165	0	-0.003	33.7044	33.7031	-0.0013	-0.000342	19	33.7044	33.7031	27.1093	27.1093	-0.003	-0.000342	-0.0013	0.00E+00
20.201	-1.2567	-1.2597	2.704081	2.703754	2.41E+01	300.364	33.7177	-0.000326	-0.003	91.6425	-66.25446	-67.34024	0.7748	0	-0.003	33.7194	33.7183	-0.0011	-0.000328	20	33.7194	33.7183	27.1243	27.1243	-0.003	-0.000328	-0.0011	0.00E+00
21.211	-1.2899	-1.2899	2.702402	2.702217	2.20E+01	297.178	33.731	-0.000192	0	92.0283	-66.25446	-67.34024	0.7447	0	0	33.7331	33.7306	-0.0026	-0.000185	21	33.7331	33.7306	27.1364	27.1364	0	-0.000185	-0.0026	0.00E+00
22.221	-1.288	-1.2877	2.702754	2.70261	2.00E+01	296.186	33.7331	-0.00015	0.0003	92.321	-66.25447	-67.34025	0.7262	0	0.0003	33.7352	33.7328	-0.0024	-0.000144	22	33.7352	33.7328	27.1381	27.1381	0.0003	-0.000144	-0.0024	0.00E+00
23.231	-1.2778	-1.2782	2.70376	2.703546	1.85E+01	295.136	33.7343	-0.000214	-0.0004	92.7594	-66.25448	-67.34026	0.7269	0	-0.0004	33.7368	33.7344	-0.0024	-0.000213	23	33.7368	33.7344	27.1391	27.1391	-0.0004	-0.000214	-0.0024	0.00E+00
24.241	-1.27	-1.2703	2.704602	2.704404	1.72E+01	294.915	33.7362	-0.000199	-0.0003	93.0245	-66.25448	-67.34026	0.7111	0	-0.0003	33.739	33.7366	-0.0024	-0.000198	24	33.739	33.7366	27.1405	27.1405	-0.0003	-0.000198	-0.0024	0.00E+00
25.251	-1.2616	-1.2613	2.705741	2.705647	1.59E+01	295.903	33.7423	-0.000098	0.0003	93.3263	-66.25448	-67.34028	0.6989	0	0.0003	33.7445	33.7428	-0.0017	-0.000095	25	33.7445	33.7428	27.1448	27.1448	0.0003	-0.000095	-0.0017	0.00E+00
26.261	-1.263	-1.2627	2.705935	2.705827	1.46E+01	296.094	33.7459	-0.000112	0.0003	93.5786	-66.25448	-67.34028	0.6921	0	0.0004	33.7482	33.7463	-0.0019	-0.000108	26	33.7482	33.7463	27.1478	27.1478	0.0004	-0.000108	-0.0019	0.00E+00
27.271	-1.2621	-1.2631	2.706137	2.705888	1.35E+01	297.761	33.7467	-0.000247	-0.001	93.7429	-66.25448	-67.34029	0.6588	0	-0.001	33.7493	33.747	-0.0023	-0.000249	27	33.7493	33.747	27.1487	27.1487	-0.001	-0.000249	-0.0023	0.00E+00
28.282	-1.2604	-1.2604	2.70666	2.706504	1.25E+01	297.331	33.7514	-0.000157	0.0001	93.8529	-66.25448	-67.3403	0.6645	0	0.0001	33.7539	33.7517	-0.0022	-0.000155	28	33.7539	33.7517	27.1524	27.1524	0.0001	-0.000155	-0.0022	0.00E+00
29.292	-1.2563	-1.2557	2.707651	2.707512	1.15E+01	294.654	33.7593	-0.00014	0.0006	94.0521	-66.25448	-67.34031	0.586	0	0.0006	33.7622	33.7596	-0.0026	-0.000139	29	33.7622	33.7596	27.1589	27.1589	0.0006	-0.000139	-0.0026	0.00E+00
30.302	-1.2956	-1.291	2.705355	2.705493	1.06E+01	296.234	33.7721	0.000126	0.0046	94.1913	-66.25448	-67.34032	0.5665	0	0.0046	33.7744	33.7712	-0.0034	0.000139	30	33.7744	33.7712	27.1702	27.1702	0.0046	0.000139	-0.0034	0.00E+00
31.312	-1.3332	-1.3334	2.703939	2.703776	9.86E+00	298.713	33.7968	-0.000162	-0.0002	94.3184	-66.25448	-67.34032	0.607	0	-0.0003	33.7968	33.7949	-0.002	-0.000164	31	33.7968	33.7949	27.1895	27.1895	-0.0003	-0.000163	-0.002	0.00E+00
32.322	-1.3905	-1.3895	2.701432	2.701303	9.20E+00	301.297	33.8271	-0.000128	0.0009	94.3933	-66.25448	-67.34032	0.5734	0	0.001	33.8266	33.8238	-0.0028	-0.000129	32	33.8266	33.8238	27.2155	27.2155	0.001	-0.000129	-0.0028	0.00E+00
33.332	-1.4218	-1.4218	2.699486	2.699322	8.57E+00	304.055	33.8359	-0.000163	0.0001	94.4831	-66.25448	-67.34034	0.5144	0	0.0001	33.8348	33.8324	-0.0023	-0.000165	33	33.8348	33.8324	27.2231	27.2231	0.0001	-0.000165	-0.0023	0.00E+00
34.342	-1.4502	-1.45	2.697385	2.697229	8.03E+00	303.664	33.8385	-0.000154	0.0002	94.5428	-66.25448	-67.34034	0.4602	0	0.0002	33.8373	33.8349	-0.0024	-0.000155	34	33.8373	33.8349	27.226	27.226	0.0002	-0.000155	-0.0024	0.00E+00
35.353	-1.4383	-1.439	2.698737	2.698512	7.55E+00	302.607	33.8419	-0.000222	-0.0007	94.6259	-66.25448	-67.34036	0.4787	0	-0.0007	33.8419	33.8395	-0.0023	-0.000225	35	33.8419	33.8395	27.2293	27.2293	-0.0007	-0.000225	-0.0023	0.00E+00
36.363	-1.4359	-1.4359	2.699209	2.69903	7.00E+00	302.851	33.8442	-0.000179	0	94.8872	-66.25448	-67.34036	0.4626	0	0	33.845	33.8425	-0.0025	-0.000179	36	33.845	33.8425	27.2318	27.2318	0	-0.000179	-0.0025	0.00E+00
37.373	-1.4477	-1.4473	2.698619	2.698438	6.34E+00	301.576	33.8481	-0.000181	0.0004	95.0539	-66.25448	-67.34037	0.4624	0	0.0004	33.8496	33.8466	-0.003	-0.00018	37	33.8496	33.8466	27.2359	27.2359	0.0004	-0.00018	-0.003	0.00E+00
38.383	-1.4441	-1.4438	2.699959	2.699823	5.92E+00	300.362	33.8622	-0.000136	0.0003	95.1966	-66.25448	-67.34038	0.4342	0	0.0003	33.8634	33.8611	-0.0022	-0.000136	38	33.8634	33.8611	27.247	27.247	0.0003	-0.000136	-0.0022	0.00E+00
39.393	-1.446	-1.4462	2.70008	2.699903	5.64E+00	299.643	33.8653	-0.000176	-0.0002	95.2408	-66.25448	-67.34038	0.4132	0	-0.0002	33.8666	33.8644	-0.0022	-0.000177	39	33.8666	33.8644	27.2497	27.2497	-0.0002	-0.000177	-0.0022	0.00E+00
40.403	-1.4391	-1.4395	2.701031	2.700818	5.38E+00	298.85	33.8692	-0.000213	-0.0004	95.3011	-66.25449	-67.34038	0.4157	0	-0.0004	33.8713	33.8687	-0.0025	-0.000213	40	33.8713	33.8687	27.2532	27.2532	-0.0004	-0.000213	-0.0025	0.00E+00
41.414	-1.45	-1.4497	2.70099	2.700825	5.05E+00	298.977	33.8805	-0.000165	0.0003	95.3701	-66.2545	-67.34038	0.39	0	0.0003	33.8824	33.8798	-0.0026	-0.000164	41	33.8824	33.8798	27.2626	27.2626	0.0003	-0.000164	-0.0026	0.00E+00
42.424	-1.4548	-1.4546	2.701036	2.700876	4.59E+00	298.655	33.8861	-0.00016	0.0002	95.5187	-66.2545	-67.34038	0.3428	0	0.0002	33.8879	33.8854	-0.0025	-0.00016	42	33.8879	33.8854	27.2672	27.2672	0.0002	-0.00016	-0.0025	0.00E+00
43.434	-1.4573	-1.4572	2.70111	2.700955	4.23E+00	298.284	33.8894	-0.000154	0.0001	95.6277	-66.2545	-67.34039	0.3214	0	0.0001	33.8911	33.8889	-0.0022	-0.000155	43	33.8911	33.8889	27.2699	27.2699	0.0001	-0.000154	-0.0022	0.00E+00
44.444	-1.4586	-1.4584	2.701271	2.701112	4.02E+00	297.771	33.8922	-0.000159	0.0002	95.6662	-66.2545	-67.3404	0.3283	0	0.0002	33.8942	33.8917	-0.0024	-0.000158	44	33.8942	33.8917	27.2724	27.2724	0.0002	-0.000159	-0.0024	0.00E+00
45.454	-1.458	-1.4583	2.70165	2.701468	3.83E+00	296.322	33.8962	-0.000181	-0.0003	95.6689	-66.2545	-67.3404	0.3302	0	-0.0003	33.8981	33.8959	-0.0022	-0.000182	45	33.8981	33.8959	27.2756	27.2756	-0.0003	-0.000182	-0.0022	0.00E+00
46.465	-1.4423	-1.4428	2.703581	2.703359	3.59E+00	295.081	33.9035	-0.000222	-0.0004	95.7468	-66.2545	-67.3404	0.3448	0	-0.0004	33.9063	33.9037	-0.0026	-0.000222	46	33.9063	33.9037	27.2818	27.2818	-0.0004	-0.000222	-0.0026	0.00E+00
47.475	-1.4409	-1.4411	2.704389	2.704184	3.31E+00	293.91	33.9123	-0.000205	-0.0001	95.7414	-66.2545	-67.3404	0.3272	0	-0.0001	33.9152	33.9126	-0.0027	-0.000205	47	33.9152	33.9126	27.289	27.289	-0.0001	-0.000205	-0.0027	0.00E+00
48.485	-1.4235	-1.4254	2.706316	2.705988	3.08E+00	291.259	33.9184	-0.000322	-0.002	95.7801	-66.2545	-67.34042	0.3142	0	-0.002	33.9213	33.919	-0.0022	-0.000328	48	33.9213	33.919	27.2934	27.2934	-0.002	-0.000328	-0.0022	0.00E+00
49.495	-1.39	-1.3909	2.709632	2.7094	2.93E+00	289.056	33.9245	-0.000231	-0.0009	95.7831	-66.2545	-67.34042	0.2816	0	-0.0009	33.9283	33.9261	-0.0022	-0.000232	49	33.9283	33.9261	27.298	27.298	-0.0009	-0.000232	-0.0022	0.00E+00
50.506	-1.3725	-1.3726	2.711585	2.711394	2.81E+00	288.795	33.9304	-0.000194	-0.0001	95.7936	-66.2545	-67.34042	0.2804	0	-0.0001	33.9347	33.9322	-0.0025	-0.000191	50	33.9347	33.9322	27.3027	27.3027	-0.0001	-0.000191	-0.0025	0.00E+00
51.516	-1.3824	-1.383	2.710956	2.710742	2.63E+00	289.189	33.9335	-0.000213	-0.0006	95.8376	-66.2545	-67.34042	0.283	0	-0.0006	33.9366	33.9344	-0.0022	-0.000214	51	33.9366	33.9344	27.3046	27.3046	-0.0006	-0.000214	-0.0022	0.00E+00
52.526	-1.3894	-1.3878	2.710523	2.710482	2.42E+00	289.634	33.9351	-0.000045	0.0016	95.8615	-66.2545	-67.34044	0.2679	0	0.0016	33.938	33.9357	-0.0024	-0.00004	52	33.938	33.9357	27.3059	27.3059	0.0016	-0.00004	-0.0024	0.00E+00
