,x
N20.HOG0033282,-8.58599809258932
N20.HOG0007569,2.32688585328626e-05
N20.HOG0052897,0.412098362590814
N20.HOG0025153,1.1388828980269e-07
N20.HOG0009616,9.19083508669585
N20.HOG0005212,-13.6769796715237
N20.HOG0032125,-0.000283100492822139
N20.HOG0020581,-0.418147772832236
N20.HOG0013408,-0.000189537106575392
N20.HOG0017341,2.70768773456672e-05
N20.HOG0027046,0.0966447414790816
N20.HOG0024977,5.34243487948859e-08
N20.HOG0028258,-0.0647909734370752
N20.HOG0035414,2.91629349883004e-08
N20.HOG0024710,-2.64567915105063
N20.HOG0058917,1.42700858012701
N20.HOG0021459,-5.09848167881387e-07
N20.HOG0015701,-21.0736071131859
N20.HOG0031841,-1.09013914438345
N20.HOG0026716,-0.00016373086578865
N20.HOG0002609,-14.4705191870089
N20.HOG0039049,0.170599451794918
N20.HOG0034382,3.42938010697872e-05
N20.HOG0016821,-2.61888199600393
N20.HOG0033609,-0.0579026767964331
N20.HOG0032584,0.305200360527374
N20.HOG0011182,-0.000302429015048998
N20.HOG0058904,-7.09670245215995e-05
N20.HOG0044514,-0.00537795170596321
N20.HOG0014804,-10.7711096079636
N20.HOG0043225,6.01558529113904
N20.HOG0025896,-0.765475439632955
N20.HOG0005095,15.3086934335567
N20.HOG0003644,2.11835224141692
N20.HOG0011025,2.05179918685882
N20.HOG0026248,0.00644750921835565
N20.HOG0028161,-24.1391385916062
N20.HOG0036062,-2.55328976913558
N20.HOG0021774,-1.37366213412095e-05
N20.HOG0036143,-0.00119957535435298
N20.HOG0045934,-0.168785725785708
N20.HOG0021430,-0.260267080062429
N20.HOG0031774,-6.21361083158918e-06
N20.HOG0041573,-0.384714097129877
N20.HOG0032428,-1.30015775349255e-07
N20.HOG0019769,-1.31835280794572
N20.HOG0029693,-0.000154070088109642
N20.HOG0015794,-1.50905547012477
N20.HOG0041147,0.077740103587132
N20.HOG0042139,-16.5468635171907
N20.HOG0029851,-1.03246063287864e-08
N20.HOG0032988,-1.36966157749788
N20.HOG0035505,-0.653117906829284
N20.HOG0065948,0.000490998629343746
N20.HOG0065890,1.61370789699268e-05
N20.HOG0035736,6.61988804881345e-09
N20.HOG0037875,0.0217851826880191
N20.HOG0026569,-7.09434463314787
N20.HOG0027417,-0.822542717968419
