"","x"
"946","Acutus_14873.35868"
"947","Acutus_7395.1"
"948","Acutus_14873.53651"
"949","Acutus_12333.4"
"950","Acutus_14873.29390"
"951","Acutus_14873.5906"
"952","Acutus_7698.0"
"953","Acutus_14873.42979"
"954","Acutus_14873.41423"
"955","Acutus_14873.1952"
"956","Acutus_14873.20710"
"957","Acutus_22092.0"
"958","Acutus_14873.36696"
"959","Acutus_14873.44791"
"960","Acutus_14873.25664"
"961","Acutus_18132.0"
"962","Acutus_14873.16832"
"963","Acutus_14873.25305"
"964","Acutus_14873.38065"
"965","Acutus_14873.29634"
"966","Acutus_13431.1"
"967","Acutus_14873.51382"
"968","Acutus_14873.53374"
"969","Acutus_14873.29345"
"970","Acutus_14873.59128"
"971","Acutus_14873.11265"
"972","Acutus_14873.63356"
"973","Acutus_13199.9"
"974","Acutus_14873.19433"
"975","Acutus_14873.25153"
"976","Acutus_14873.39052"
"977","Acutus_14873.63750"
"978","Acutus_14873.39880"
"979","Acutus_22347.0"
"980","Acutus_14873.37173"
"981","Acutus_14873.58952"
"982","Acutus_14873.15978"
"983","Acutus_14873.53576"
"984","Acutus_14873.27775"
"985","Acutus_14873.20351"
"986","Acutus_14873.27032"
"987","Acutus_23915.0"
"988","Acutus_14873.28824"
"989","Acutus_14873.65263"
"990","Acutus_14873.35023"
"991","Acutus_14873.44629"
"992","Acutus_14873.10463"
"993","Acutus_14873.73355"
"994","Acutus_14873.63138"
"995","Acutus_14873.56182"
"996","Acutus_15071.0"
"997","Acutus_14873.26299"
"998","Acutus_14873.57460"
"999","Acutus_14873.42967"
"1000","Acutus_14873.17862"
"1001","Acutus_11050.0"
"1002","Acutus_14873.33990"
"1003","Acutus_14873.20952"
"1004","Acutus_14873.15869"
"1005","Acutus_8307.0"
"1006","Acutus_14873.57243"
"1007","Acutus_14873.16276"
"1008","Acutus_14873.12916"
"1009","Acutus_14873.42553"
"1010","Acutus_14873.20037"
"1011","Acutus_14873.38414"
"1012","Acutus_14873.42114"
"1013","Acutus_14873.15879"
"1014","Acutus_14873.15029"
"1015","Acutus_14873.29376"
"1016","Acutus_14873.33004"
"1017","Acutus_14873.64441"
"1018","Acutus_14873.58550"
"1019","Acutus_14873.4760"
"1020","Acutus_9506.6"
"1021","Acutus_14873.22681"
"1022","Acutus_14873.18850"
"1023","Acutus_14873.46239"
"1024","Acutus_14873.61128"
"1025","Acutus_14873.39437"
"1026","Acutus_14873.12951"
"1027","Acutus_23921.0"
"1028","Acutus_23195.0"
"1029","Acutus_14873.33264"
"1030","Acutus_14873.767"
"1031","Acutus_14873.11125"
"1032","Acutus_14873.11968"
"1033","Acutus_14873.20705"
"1034","Acutus_14873.36334"
"1035","Acutus_14873.39595"
"1036","Acutus_14873.2161"
"1037","Acutus_14873.73665"
"1038","Acutus_18143.0"
"1039","Acutus_14873.7145"
"1040","Acutus_14873.74035"
"1041","Acutus_14873.73304"
"1042","Acutus_14873.48724"
"1043","Acutus_14873.61721"
"1044","Acutus_21936.2"
"1045","Acutus_14873.44808"
"1046","Acutus_18577.0"
"1047","Acutus_14873.22880"
"1048","Acutus_14211.0"
"1049","Acutus_14873.59359"
"1050","Acutus_14873.31023"
"1051","Acutus_14873.4053"
"1052","Acutus_14873.31087"
"1053","Acutus_14873.25508"
"1054","Acutus_10782.1"
"1055","Acutus_14873.25310"
"1056","Acutus_21766.0"
"1057","Acutus_15652.1"
"1058","Acutus_5425.0"
"1059","Acutus_14873.4551"
"1060","Acutus_14873.6582"
"1061","Acutus_14873.33080"
"1062","Acutus_14873.38809"
"1063","Acutus_14873.27795"
"1064","Acutus_13298.0"
"1065","Acutus_14873.15998"
"1066","Acutus_14873.14298"
"1067","Acutus_14873.11879"
"1068","Acutus_14873.51579"
"1069","Acutus_14873.3134"
"1070","Acutus_14873.56936"
"1071","Acutus_14873.66159"
"1072","Acutus_15782.0"
"1073","Acutus_14873.13153"
"1074","Acutus_14873.22684"
"1075","Acutus_14873.17227"
"1076","Acutus_14873.70976"
"1077","Acutus_14873.42902"
"1078","Acutus_14873.25212"
"1079","Acutus_14873.27220"
"1080","Acutus_14873.41776"
"1081","Acutus_14873.24118"
"1082","Acutus_9971.0"
"1083","Acutus_14873.43486"
"1084","Acutus_14873.23599"
"1085","Acutus_14873.5747"
"1086","Acutus_3630.1"
"1087","Acutus_14873.34600"
"1088","Acutus_841.5"
"1089","Acutus_14873.27087"
"1090","Acutus_14873.35853"
"1091","Acutus_14873.7338"
"1092","Acutus_14873.52951"
"1093","Acutus_14873.42680"
"1094","Acutus_5704.0"
"1095","Acutus_14873.65404"
"1096","Acutus_14873.22353"
"1097","Acutus_14873.3470"
"1098","Acutus_12619.0"
"1099","Acutus_14873.24766"
"1100","Acutus_18757.0"
"1101","Acutus_14873.15915"
"1102","Acutus_14873.34257"
"1103","Acutus_14873.6152"
"1104","Acutus_14873.26174"
"1105","Acutus_14873.17723"
"1106","Acutus_14873.19539"
"1107","Acutus_14873.25163"
"1108","Acutus_14873.65621"
"1109","Acutus_21515.0"
"1110","Acutus_14873.43014"
"1111","Acutus_14873.72278"
"1112","Acutus_14873.36423"
"1113","Acutus_14873.25141"
"1114","Acutus_14873.16512"
"1115","Acutus_14873.17001"
"1116","Acutus_14873.50720"
"1117","Acutus_14873.14826"
"1118","Acutus_14873.63987"
"1119","Acutus_7820.2"
"1120","Acutus_14873.65090"
"1121","Acutus_14873.17787"
"1122","Acutus_14873.39875"
"1123","Acutus_14873.7596"
"1124","Acutus_8134.0"
"1125","Acutus_6815.0"
"1126","Acutus_18443.0"
"1127","Acutus_5602.0"
"1128","Acutus_14873.71254"
"1129","Acutus_16339.1"
"1130","Acutus_14873.17470"
"1131","Acutus_14873.32711"
"1132","Acutus_14873.6940"
"1133","Acutus_9321.1"
"1134","Acutus_14873.7597"
"1135","Acutus_17686.2"
"1136","Acutus_14873.60258"
"1137","Acutus_14873.31047"
"1138","Acutus_14873.57985"
"1139","Acutus_14873.26191"
"1140","Acutus_14873.31166"
"1141","Acutus_14873.19759"
"1142","Acutus_16320.0"
"1143","Acutus_14873.42573"
"1144","Acutus_14873.38248"
"1145","Acutus_14873.5641"
"1146","Acutus_14873.61933"
"1147","Acutus_14873.65433"
"1148","Acutus_14873.74231"
"1149","Acutus_14873.18890"
"1150","Acutus_13237.0"
"1151","Acutus_5521.0"
"1152","Acutus_14873.14438"
"1153","Acutus_14873.22875"
"1154","Acutus_21348.1"
"1155","Acutus_14873.66216"
"1156","Acutus_14873.27318"
"1157","Acutus_14873.35375"
"1158","Acutus_5556.0"
"1159","Acutus_14873.13814"
"1160","Acutus_14873.31853"
"1161","Acutus_18911.1"
"1162","Acutus_14873.34684"
"1163","Acutus_18010.2"
"1164","Acutus_14873.11958"
"1165","Acutus_14873.72759"
"1166","Acutus_14873.19699"
"1167","Acutus_14873.21610"
"1168","Acutus_23033.0"
"1169","Acutus_24022.0"
"1170","Acutus_14873.17004"
"1171","Acutus_14873.32714"
"1172","Acutus_14873.5028"
"1173","Acutus_14873.21596"
"1174","Acutus_14873.22482"
"1175","Acutus_14873.22580"
"1176","Acutus_14873.7196"
"1177","Acutus_14873.2774"
"1178","Acutus_14873.23152"
"1179","Acutus_14873.33687"
"1180","Acutus_14873.21629"
"1181","Acutus_23240.0"
"1182","Acutus_16503.0"
"1183","Acutus_14873.14913"
"1184","Acutus_14873.5749"
"1185","Acutus_14873.63805"
"1186","Acutus_14873.23579"
"1187","Acutus_14873.3396"
"1188","Acutus_10833.6"
"1189","Acutus_14873.12491"
"1190","Acutus_14873.26378"
"1191","Acutus_14873.37329"
"1192","Acutus_14873.19268"
"1193","Acutus_14873.17291"
"1194","Acutus_14873.58605"
"1195","Acutus_14873.21348"
"1196","Acutus_14873.64071"
"1197","Acutus_14873.42220"
"1198","Acutus_520.0"
"1199","Acutus_14873.27108"
"1200","Acutus_14873.32311"
"1201","Acutus_14873.48060"
"1202","Acutus_14873.26194"
"1203","Acutus_2721.0"
"1204","Acutus_14873.26368"
"1205","Acutus_14873.74430"
"1206","Acutus_14873.33205"
"1207","Acutus_14873.49010"
"1208","Acutus_14873.7637"
"1209","Acutus_14873.61186"
"1210","Acutus_14873.19548"
"1211","Acutus_14873.31055"
"1212","Acutus_14873.20897"
"1213","Acutus_14873.6955"
"1214","Acutus_17082.0"
"1215","Acutus_14873.62686"
"1216","Acutus_14873.59756"
"1217","Acutus_14873.52501"
"1218","Acutus_3809.4"
"1219","Acutus_14873.21968"
"1220","Acutus_1444.0"
"1221","Acutus_5113.0"
"1222","Acutus_22943.1"
"1223","Acutus_14873.40418"
"1224","Acutus_16932.0"
"1225","Acutus_14873.21559"
"1226","Acutus_14873.67417"
"1227","Acutus_21245.0"
"1228","Acutus_14873.69343"
"1229","Acutus_14873.22752"
"1230","Acutus_14873.11514"
"1231","Acutus_14873.44599"
"1232","Acutus_20638.0"
"1233","Acutus_14873.66584"
"1234","Acutus_6591.0"
"1235","Acutus_14524.0"
"1236","Acutus_21936.1"
"1237","Acutus_21490.0"
"1238","Acutus_14873.23153"
"1239","Acutus_14873.17544"
"1240","Acutus_14873.6973"
"1241","Acutus_18659.0"
"1242","Acutus_14873.27227"
"1243","Acutus_14873.45438"
"1244","Acutus_14873.64671"
"1245","Acutus_20490.0"
"1246","Acutus_15891.0"
"1247","Acutus_22136.0"
"1248","Acutus_14873.21478"
"1249","Acutus_14873.63003"
"1250","Acutus_14873.22954"
"1251","Acutus_8453.0"
"1252","Acutus_14873.6986"
"1253","Acutus_14873.58265"
"1254","Acutus_14873.14155"
"1255","Acutus_14873.69630"
"1256","Acutus_8638.0"
"1257","Acutus_22936.0"
"1258","Acutus_14873.6583"
"1259","Acutus_14873.12575"
"1260","Acutus_18735.0"
"1261","Acutus_14873.27892"
"1262","Acutus_14873.33622"
"1263","Acutus_14873.54829"
"1264","Acutus_14873.2799"
"1265","Acutus_14873.46236"
"1266","Acutus_22165.0"
"1267","Acutus_14873.22430"
"1268","Acutus_23958.0"
"1269","Acutus_18010.5"
"1270","Acutus_14873.41147"
"1271","Acutus_14873.8211"
"1272","Acutus_22936.3"
"1273","Acutus_2579.0"
"1274","Acutus_14873.7731"
"1275","Acutus_14873.33841"
"1276","Acutus_14873.60510"
"1277","Acutus_14873.57553"
"1278","Acutus_14873.34494"
"1279","Acutus_14873.35852"
"1280","Acutus_4529.2"
"1281","Acutus_14873.14708"
"1282","Acutus_22116.0"
"1283","Acutus_14873.22352"
"1284","Acutus_14873.43376"
"1285","Acutus_14873.19489"
"1286","Acutus_14873.13107"
"1287","Acutus_14577.0"
"1288","Acutus_14873.40797"
"1289","Acutus_10700.1"
"1290","Acutus_14873.21498"
"1291","Acutus_14873.30496"
"1292","Acutus_14873.14756"
"1293","Acutus_14873.58083"
"1294","Acutus_14873.8063"
"1295","Acutus_14873.66500"
"1296","Acutus_14873.39672"
"1297","Acutus_21557.0"
"1298","Acutus_14873.16513"
"1299","Acutus_14873.1778"
"1300","Acutus_20908.0"
"1301","Acutus_14873.367"
"1302","Acutus_14873.25172"
"1303","Acutus_14873.28343"
"1304","Acutus_14873.25125"
"1305","Acutus_14873.39823"
"1306","Acutus_14873.36189"
"1307","Acutus_14873.20054"
"1308","Acutus_14873.68486"
"1309","Acutus_2367.30"
"1310","Acutus_14873.65334"
"1311","Acutus_16097.0"
"1312","Acutus_14873.31264"
"1313","Acutus_14873.69605"
"1314","Acutus_14873.15039"
"1315","Acutus_18854.0"
"1316","Acutus_742.0"
"1317","Acutus_14873.17541"
"1318","Acutus_14873.11181"
"1319","Acutus_2573.0"
"1320","Acutus_14873.20027"
"1321","Acutus_17279.0"
"1322","Acutus_14873.17924"
"1323","Acutus_14873.51576"
"1324","Acutus_14873.23511"
"1325","Acutus_14873.60711"
"1326","Acutus_18799.0"
"1327","Acutus_14873.3606"
"1328","Acutus_14873.18091"
"1329","Acutus_14873.30038"
"1330","Acutus_14873.57718"
"1331","Acutus_17703.0"
"1332","Acutus_14873.57665"
"1333","Acutus_14873.28178"
"1334","Acutus_14873.28683"
"1335","Acutus_9503.2"
"1336","Acutus_14873.74504"
"1337","Acutus_21430.0"
"1338","Acutus_14873.65385"
"1339","Acutus_18010.1"
"1340","Acutus_18911.2"
"1341","Acutus_14873.13406"
"1342","Acutus_14873.49569"
"1343","Acutus_14873.39325"
"1344","Acutus_14873.42431"
"1345","Acutus_14873.10198"
"1346","Acutus_14873.17581"
"1347","Acutus_14873.9043"
"1348","Acutus_14873.12982"
"1349","Acutus_14873.14614"
"1350","Acutus_14873.13415"
"1351","Acutus_14873.8301"
"1352","Acutus_14873.68539"
"1353","Acutus_14873.19536"
"1354","Acutus_14873.3549"
"1355","Acutus_6830.2"
"1356","Acutus_14873.47983"
"1357","Acutus_14873.12865"
"1358","Acutus_14873.55866"
"1359","Acutus_14873.27490"
"1360","Acutus_14873.59195"
"1361","Acutus_14873.12025"
"1362","Acutus_14873.17500"
"1363","Acutus_14873.41278"
"1364","Acutus_16835.0"
"1365","Acutus_14873.31347"
"1366","Acutus_14873.25048"
"1367","Acutus_14873.51788"
"1368","Acutus_14873.34073"
"1369","Acutus_14873.37107"
"1370","Acutus_10451.0"
"1371","Acutus_14873.66884"
"1372","Acutus_14873.44899"
"1373","Acutus_14873.11814"
"1374","Acutus_14873.53468"
"1375","Acutus_20541.0"
"1376","Acutus_13437.1"
"1377","Acutus_14873.28531"
"1378","Acutus_14873.57375"
"1379","Acutus_7566.0"
"1380","Acutus_14873.57593"
"1381","Acutus_14873.12300"
"1382","Acutus_14873.1774"
"1383","Acutus_14873.19756"
"1384","Acutus_14873.27647"
"1385","Acutus_14873.21458"
"1386","Acutus_16138.2"
"1387","Acutus_14873.71680"
"1388","Acutus_20002.0"
"1389","Acutus_14873.25213"
"1390","Acutus_14873.70746"
"1391","Acutus_11737.5"
"1392","Acutus_14873.59428"
"1393","Acutus_14873.65097"
"1394","Acutus_14873.40241"
"1395","Acutus_14873.9744"
"1396","Acutus_14873.24826"
"1397","Acutus_14873.48745"
"1398","Acutus_18011.0"
"1399","Acutus_14873.12644"
"1400","Acutus_14873.27970"
"1401","Acutus_14873.17665"
"1402","Acutus_14873.38134"
"1403","Acutus_19429.0"
"1404","Acutus_14873.17841"
"1405","Acutus_14873.56183"
"1406","Acutus_14873.24369"
"1407","Acutus_14873.38979"
"1408","Acutus_14873.55039"
"1409","Acutus_14873.35434"
"1410","Acutus_14873.60099"
"1411","Acutus_14873.35862"
"1412","Acutus_14873.13238"
"1413","Acutus_14873.43412"
"1414","Acutus_14873.56846"
"1415","Acutus_14873.31199"
"1416","Acutus_14873.18463"
"1417","Acutus_14873.35872"
"1418","Acutus_14873.38515"
"1419","Acutus_14873.49626"
"1420","Acutus_3501.1"
"1421","Acutus_14873.32359"
"1422","Acutus_14873.18030"
"1423","Acutus_14873.58204"
"1424","Acutus_14873.58074"
"1425","Acutus_14873.49048"
"1426","Acutus_14873.7992"
"1427","Acutus_14873.26068"
"1428","Acutus_14873.65360"
"1429","Acutus_14873.10394"
"1430","Acutus_14873.41517"
"1431","Acutus_22131.0"
"1432","Acutus_14873.36901"
"1433","Acutus_14873.20484"
"1434","Acutus_14873.42552"
"1435","Acutus_14873.44559"
"1436","Acutus_14873.19412"
"1437","Acutus_14873.63397"
"1438","Acutus_14873.636"
"1439","Acutus_16339.2"
"1440","Acutus_14873.10791"
"1441","Acutus_14873.6352"
"1442","Acutus_13998.1"
"1443","Acutus_14873.22971"
"1444","Acutus_14873.23144"
"1445","Acutus_14873.53998"
"1446","Acutus_14873.50674"
"1447","Acutus_14873.35485"
"1448","Acutus_14873.37478"
"1449","Acutus_14873.51508"
"1450","Acutus_14873.33421"
"1451","Acutus_14873.18867"
"1452","Acutus_14777.0"
"1453","Acutus_14873.3547"
"1454","Acutus_24005.0"
"1455","Acutus_14873.10885"
"1456","Acutus_14873.54756"
"1457","Acutus_14873.7988"
"1458","Acutus_14873.50305"
"1459","Acutus_3918.0"
"1460","Acutus_14873.38257"
"1461","Acutus_12364.0"
"1462","Acutus_14873.1933"
"1463","Acutus_14873.37367"
"1464","Acutus_14873.17368"
"1465","Acutus_14873.54394"
"1466","Acutus_14873.15350"
"1467","Acutus_14873.45782"
"1468","Acutus_14873.31006"
"1469","Acutus_14873.24054"
"1470","Acutus_14873.49050"
"1471","Acutus_14873.35849"
"1472","Acutus_19935.1"
"1473","Acutus_14873.6803"
"1474","Acutus_12503.2"
"1475","Acutus_14873.31266"
"1476","Acutus_14873.31015"
"1477","Acutus_14873.8989"
"1478","Acutus_14873.43992"
"1479","Acutus_14873.15447"
"1480","Acutus_14873.1674"
"1481","Acutus_14873.10314"
"1482","Acutus_14873.28836"
"1483","Acutus_10528.0"
"1484","Acutus_14873.65184"
"1485","Acutus_14873.31120"
"1486","Acutus_14873.72764"
"1487","Acutus_14731.2"
"1488","Acutus_14873.13189"
"1489","Acutus_14873.25542"
"1490","Acutus_9153.2"
"1491","Acutus_12492.1"
"1492","Acutus_14873.11785"
"1493","Acutus_14873.11113"
"1494","Acutus_14873.46430"
"1495","Acutus_14873.22236"
"1496","Acutus_14873.14754"
"1497","Acutus_14873.13475"
"1498","Acutus_14873.13422"
"1499","Acutus_14873.22689"
"1500","Acutus_14873.21034"
"1501","Acutus_14873.4629"
"1502","Acutus_16573.0"
"1503","Acutus_14873.56237"
"1504","Acutus_14873.58268"
"1505","Acutus_14873.69888"
"1506","Acutus_14873.33678"
"1507","Acutus_14873.33127"
"1508","Acutus_23370.0"
"1509","Acutus_14873.33846"
"1510","Acutus_14873.16333"
"1511","Acutus_22057.0"
"1512","Acutus_14873.33706"
"1513","Acutus_14873.8183"
"1514","Acutus_14873.51564"
"1515","Acutus_14873.59531"
"1516","Acutus_14873.55543"
"1517","Acutus_14873.70092"
"1518","Acutus_14873.16844"
"1519","Acutus_14873.32824"
"1520","Acutus_14873.15021"
"1521","Acutus_14873.65896"
"1522","Acutus_14873.14730"
"1523","Acutus_17336.0"
"1524","Acutus_14873.9816"
"1525","Acutus_14873.24051"
"1526","Acutus_14873.38684"
"1527","Acutus_14873.50888"
"1528","Acutus_17582.1"
"1529","Acutus_16394.0"
"1530","Acutus_14873.44397"
"1531","Acutus_14873.19962"
"1532","Acutus_14873.37060"
"1533","Acutus_23772.1"
"1534","Acutus_9852.0"
"1535","Acutus_14873.66586"
"1536","Acutus_14873.12239"
"1537","Acutus_14873.2582"
"1538","Acutus_14873.44433"
"1539","Acutus_14873.24802"
"1540","Acutus_14873.37657"
"1541","Acutus_14419.0"
"1542","Acutus_14873.14890"
"1543","Acutus_14873.11551"
"1544","Acutus_14873.24016"
"1545","Acutus_14873.26470"
"1546","Acutus_14873.45400"
"1547","Acutus_14873.66279"
"1548","Acutus_14873.21440"
"1549","Acutus_14873.27910"
"1550","Acutus_14873.24265"
"1551","Acutus_14873.15750"
"1552","Acutus_14873.15670"
"1553","Acutus_2367.7"
"1554","Acutus_14873.29064"
"1555","Acutus_14873.376"
"1556","Acutus_14873.60716"
"1557","Acutus_14873.44820"
"1558","Acutus_14873.33009"
"1559","Acutus_14873.15331"
"1560","Acutus_14873.21263"
"1561","Acutus_14873.54907"
"1562","Acutus_14873.27488"
"1563","Acutus_14873.21273"
"1564","Acutus_4763.0"
"1565","Acutus_14873.62920"
"1566","Acutus_14873.58759"
"1567","Acutus_14873.7767"
"1568","Acutus_20584.0"
"1569","Acutus_13386.1"
"1570","Acutus_14873.21602"
"1571","Acutus_14873.2440"
"1572","Acutus_14873.48388"
"1573","Acutus_14873.16023"
"1574","Acutus_14873.2818"
"1575","Acutus_22093.1"
"1576","Acutus_14873.19570"
"1577","Acutus_14873.19425"
"1578","Acutus_14873.12190"
"1579","Acutus_14873.54743"
"1580","Acutus_14873.57715"
"1581","Acutus_14873.50069"
"1582","Acutus_14873.28848"
"1583","Acutus_14873.62007"
"1584","Acutus_6752.0"
"1585","Acutus_18457.0"
"1586","Acutus_14873.66838"
"1587","Acutus_14873.22612"
"1588","Acutus_14873.68877"
"1589","Acutus_14873.29493"
"1590","Acutus_14873.32524"
"1591","Acutus_17468.0"
"1592","Acutus_14873.24567"
"1593","Acutus_14873.24453"
"1594","Acutus_14873.43751"
"1595","Acutus_14873.53922"
"1596","Acutus_14873.2105"
"1597","Acutus_14873.21933"
"1598","Acutus_14873.61811"
"1599","Acutus_14873.11827"
"1600","Acutus_14873.31208"
"1601","Acutus_14873.16176"
"1602","Acutus_22939.1"
"1603","Acutus_14995.3"
"1604","Acutus_14873.46523"
"1605","Acutus_14873.21200"
"1606","Acutus_14873.72351"
"1607","Acutus_14873.73078"
"1608","Acutus_14873.24204"
"1609","Acutus_14873.53128"
"1610","Acutus_14873.12868"
"1611","Acutus_18941.0"
"1612","Acutus_14873.32054"
"1613","Acutus_14873.64195"
"1614","Acutus_20939.0"
"1615","Acutus_14873.7113"
"1616","Acutus_14873.45441"
"1617","Acutus_23785.1"
"1618","Acutus_14873.37697"
"1619","Acutus_14873.21433"
"1620","Acutus_14873.50848"
"1621","Acutus_14873.68473"
"1622","Acutus_21804.0"
"1623","Acutus_20139.0"
"1624","Acutus_14873.5215"
"1625","Acutus_5130.0"
"1626","Acutus_14873.73889"
"1627","Acutus_14873.46652"
"1628","Acutus_14873.25842"
"1629","Acutus_23544.0"
"1630","Acutus_20139.3"
"1631","Acutus_21765.2"
"1632","Acutus_14873.24953"
"1633","Acutus_14873.15002"
"1634","Acutus_14873.26332"
"1635","Acutus_14873.21455"
"1636","Acutus_14873.23830"
"1637","Acutus_14873.8535"
"1638","Acutus_14873.21480"
"1639","Acutus_14873.2367"
"1640","Acutus_14873.31512"
"1641","Acutus_19594.0"
"1642","Acutus_2070.1"
"1643","Acutus_14873.19232"
"1644","Acutus_14873.57546"
"1645","Acutus_14873.65808"
"1646","Acutus_14873.1985"
"1647","Acutus_14873.55530"
"1648","Acutus_20919.0"
"1649","Acutus_14873.16924"
"1650","Acutus_14873.32944"
"1651","Acutus_14873.31436"
"1652","Acutus_14873.1963"
"1653","Acutus_14873.19534"
"1654","Acutus_19172.0"
"1655","Acutus_14873.5179"
"1656","Acutus_19749.0"
"1657","Acutus_14873.4540"
"1658","Acutus_14873.29295"
"1659","Acutus_14873.28311"
"1660","Acutus_14873.33926"
"1661","Acutus_14873.14364"
"1662","Acutus_14873.38129"
"1663","Acutus_14873.30483"
"1664","Acutus_14873.62381"
"1665","Acutus_14873.3706"
"1666","Acutus_14873.770"
"1667","Acutus_14873.16340"
"1668","Acutus_14873.42211"
"1669","Acutus_8066.0"
"1670","Acutus_14873.55583"
"1671","Acutus_14873.25200"
"1672","Acutus_18708.0"
"1673","Acutus_14873.50133"
"1674","Acutus_14873.47288"
"1675","Acutus_14873.56114"
"1676","Acutus_14873.42512"
"1677","Acutus_14873.15591"
"1678","Acutus_14873.2608"
"1679","Acutus_14873.4528"
"1680","Acutus_14873.71378"
"1681","Acutus_14873.68275"
"1682","Acutus_14873.33194"
"1683","Acutus_14873.2697"
"1684","Acutus_14873.62663"
"1685","Acutus_18509.4"
"1686","Acutus_14873.34229"
"1687","Acutus_14873.30231"
"1688","Acutus_14873.50510"
"1689","Acutus_14873.9145"
"1690","Acutus_10100.2"
"1691","Acutus_14873.58659"
"1692","Acutus_14092.4"
"1693","Acutus_14873.377"
"1694","Acutus_14873.26985"
"1695","Acutus_14873.38072"
"1696","Acutus_14873.2696"
"1697","Acutus_14873.31936"
"1698","Acutus_18010.6"
"1699","Acutus_696.1"
"1700","Acutus_18961.3"
"1701","Acutus_14873.5335"
"1702","Acutus_14873.35183"
"1703","Acutus_14873.9346"
"1704","Acutus_19510.1"
"1705","Acutus_14873.4187"
"1706","Acutus_14873.67283"
"1707","Acutus_14873.21551"
"1708","Acutus_14873.26477"
"1709","Acutus_14873.56862"
